,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,Coast,East,East,East,East,East,East,East,East,East,East,East,East,East,East,East,East,East,East,East,East,East,East,East,East,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,Far_West,North,North,North,North,North,North,North,North,North,North,North,North,North,North,North,North,North,North,North,North,North,North,North,North,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,North_Central,South,South,South,South,South,South,South,South,South,South,South,South,South,South,South,South,South,South,South,South,South,South,South,South,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,South_Central,West,West,West,West,West,West,West,West,West,West,West,West,West,West,West,West,West,West,West,West,West,West,West,West
,2018-05-21 06:00:00+00:00,2018-05-21 07:00:00+00:00,2018-05-21 08:00:00+00:00,2018-05-21 09:00:00+00:00,2018-05-21 10:00:00+00:00,2018-05-21 11:00:00+00:00,2018-05-21 12:00:00+00:00,2018-05-21 13:00:00+00:00,2018-05-21 14:00:00+00:00,2018-05-21 15:00:00+00:00,2018-05-21 16:00:00+00:00,2018-05-21 17:00:00+00:00,2018-05-21 18:00:00+00:00,2018-05-21 19:00:00+00:00,2018-05-21 20:00:00+00:00,2018-05-21 21:00:00+00:00,2018-05-21 22:00:00+00:00,2018-05-21 23:00:00+00:00,2018-05-22 00:00:00+00:00,2018-05-22 01:00:00+00:00,2018-05-22 02:00:00+00:00,2018-05-22 03:00:00+00:00,2018-05-22 04:00:00+00:00,2018-05-22 05:00:00+00:00,2018-05-21 06:00:00+00:00,2018-05-21 07:00:00+00:00,2018-05-21 08:00:00+00:00,2018-05-21 09:00:00+00:00,2018-05-21 10:00:00+00:00,2018-05-21 11:00:00+00:00,2018-05-21 12:00:00+00:00,2018-05-21 13:00:00+00:00,2018-05-21 14:00:00+00:00,2018-05-21 15:00:00+00:00,2018-05-21 16:00:00+00:00,2018-05-21 17:00:00+00:00,2018-05-21 18:00:00+00:00,2018-05-21 19:00:00+00:00,2018-05-21 20:00:00+00:00,2018-05-21 21:00:00+00:00,2018-05-21 22:00:00+00:00,2018-05-21 23:00:00+00:00,2018-05-22 00:00:00+00:00,2018-05-22 01:00:00+00:00,2018-05-22 02:00:00+00:00,2018-05-22 03:00:00+00:00,2018-05-22 04:00:00+00:00,2018-05-22 05:00:00+00:00,2018-05-21 06:00:00+00:00,2018-05-21 07:00:00+00:00,2018-05-21 08:00:00+00:00,2018-05-21 09:00:00+00:00,2018-05-21 10:00:00+00:00,2018-05-21 11:00:00+00:00,2018-05-21 12:00:00+00:00,2018-05-21 13:00:00+00:00,2018-05-21 14:00:00+00:00,2018-05-21 15:00:00+00:00,2018-05-21 16:00:00+00:00,2018-05-21 17:00:00+00:00,2018-05-21 18:00:00+00:00,2018-05-21 19:00:00+00:00,2018-05-21 20:00:00+00:00,2018-05-21 21:00:00+00:00,2018-05-21 22:00:00+00:00,2018-05-21 23:00:00+00:00,2018-05-22 00:00:00+00:00,2018-05-22 01:00:00+00:00,2018-05-22 02:00:00+00:00,2018-05-22 03:00:00+00:00,2018-05-22 04:00:00+00:00,2018-05-22 05:00:00+00:00,2018-05-21 06:00:00+00:00,2018-05-21 07:00:00+00:00,2018-05-21 08:00:00+00:00,2018-05-21 09:00:00+00:00,2018-05-21 10:00:00+00:00,2018-05-21 11:00:00+00:00,2018-05-21 12:00:00+00:00,2018-05-21 13:00:00+00:00,2018-05-21 14:00:00+00:00,2018-05-21 15:00:00+00:00,2018-05-21 16:00:00+00:00,2018-05-21 17:00:00+00:00,2018-05-21 18:00:00+00:00,2018-05-21 19:00:00+00:00,2018-05-21 20:00:00+00:00,2018-05-21 21:00:00+00:00,2018-05-21 22:00:00+00:00,2018-05-21 23:00:00+00:00,2018-05-22 00:00:00+00:00,2018-05-22 01:00:00+00:00,2018-05-22 02:00:00+00:00,2018-05-22 03:00:00+00:00,2018-05-22 04:00:00+00:00,2018-05-22 05:00:00+00:00,2018-05-21 06:00:00+00:00,2018-05-21 07:00:00+00:00,2018-05-21 08:00:00+00:00,2018-05-21 09:00:00+00:00,2018-05-21 10:00:00+00:00,2018-05-21 11:00:00+00:00,2018-05-21 12:00:00+00:00,2018-05-21 13:00:00+00:00,2018-05-21 14:00:00+00:00,2018-05-21 15:00:00+00:00,2018-05-21 16:00:00+00:00,2018-05-21 17:00:00+00:00,2018-05-21 18:00:00+00:00,2018-05-21 19:00:00+00:00,2018-05-21 20:00:00+00:00,2018-05-21 21:00:00+00:00,2018-05-21 22:00:00+00:00,2018-05-21 23:00:00+00:00,2018-05-22 00:00:00+00:00,2018-05-22 01:00:00+00:00,2018-05-22 02:00:00+00:00,2018-05-22 03:00:00+00:00,2018-05-22 04:00:00+00:00,2018-05-22 05:00:00+00:00,2018-05-21 06:00:00+00:00,2018-05-21 07:00:00+00:00,2018-05-21 08:00:00+00:00,2018-05-21 09:00:00+00:00,2018-05-21 10:00:00+00:00,2018-05-21 11:00:00+00:00,2018-05-21 12:00:00+00:00,2018-05-21 13:00:00+00:00,2018-05-21 14:00:00+00:00,2018-05-21 15:00:00+00:00,2018-05-21 16:00:00+00:00,2018-05-21 17:00:00+00:00,2018-05-21 18:00:00+00:00,2018-05-21 19:00:00+00:00,2018-05-21 20:00:00+00:00,2018-05-21 21:00:00+00:00,2018-05-21 22:00:00+00:00,2018-05-21 23:00:00+00:00,2018-05-22 00:00:00+00:00,2018-05-22 01:00:00+00:00,2018-05-22 02:00:00+00:00,2018-05-22 03:00:00+00:00,2018-05-22 04:00:00+00:00,2018-05-22 05:00:00+00:00,2018-05-21 06:00:00+00:00,2018-05-21 07:00:00+00:00,2018-05-21 08:00:00+00:00,2018-05-21 09:00:00+00:00,2018-05-21 10:00:00+00:00,2018-05-21 11:00:00+00:00,2018-05-21 12:00:00+00:00,2018-05-21 13:00:00+00:00,2018-05-21 14:00:00+00:00,2018-05-21 15:00:00+00:00,2018-05-21 16:00:00+00:00,2018-05-21 17:00:00+00:00,2018-05-21 18:00:00+00:00,2018-05-21 19:00:00+00:00,2018-05-21 20:00:00+00:00,2018-05-21 21:00:00+00:00,2018-05-21 22:00:00+00:00,2018-05-21 23:00:00+00:00,2018-05-22 00:00:00+00:00,2018-05-22 01:00:00+00:00,2018-05-22 02:00:00+00:00,2018-05-22 03:00:00+00:00,2018-05-22 04:00:00+00:00,2018-05-22 05:00:00+00:00,2018-05-21 06:00:00+00:00,2018-05-21 07:00:00+00:00,2018-05-21 08:00:00+00:00,2018-05-21 09:00:00+00:00,2018-05-21 10:00:00+00:00,2018-05-21 11:00:00+00:00,2018-05-21 12:00:00+00:00,2018-05-21 13:00:00+00:00,2018-05-21 14:00:00+00:00,2018-05-21 15:00:00+00:00,2018-05-21 16:00:00+00:00,2018-05-21 17:00:00+00:00,2018-05-21 18:00:00+00:00,2018-05-21 19:00:00+00:00,2018-05-21 20:00:00+00:00,2018-05-21 21:00:00+00:00,2018-05-21 22:00:00+00:00,2018-05-21 23:00:00+00:00,2018-05-22 00:00:00+00:00,2018-05-22 01:00:00+00:00,2018-05-22 02:00:00+00:00,2018-05-22 03:00:00+00:00,2018-05-22 04:00:00+00:00,2018-05-22 05:00:00+00:00
0,9896.0273,9502.5335,9981.8743,10089.1617,10819.1351,11376.4082,11926.2891,12867.7787,13200.8997,14232.3737,15102.7217,15819.5058,16579.4072,16919.1404,17052.7068,16530.1971,15449.4905,15109.4771,14751.7091,14338.5021,12756.851,12221.7173,11266.6162,10759.0686,1164.6537,1099.1711,1150.6981,1187.4648,1293.5605,1352.1405,1508.4857,1617.1635,1723.9996,1925.8486,2050.3497,2080.3578,2213.6881,2209.6081,2248.2383,2152.8412,2139.9336,2023.681,1917.8579,1812.3,1645.6716,1607.1071,1426.4886,1369.0207,2747.534,2617.6857,2663.3584,2642.546,2669.3499,2706.651,2721.1931,2761.3103,2893.3088,2955.9021,3054.6468,3131.359,3149.0549,3232.521,3254.7269,3206.5781,3124.5602,3146.5322,3058.2663,3071.3063,3003.417,2964.4034,2808.4034,2740.682,769.5814,752.7629,766.6741,748.3311,789.7482,779.8398,822.2592,902.3292,990.1281,1061.6819,1165.8206,1275.722,1294.9636,1269.2599,1323.2877,1263.1465,1166.9298,1156.7965,1141.9489,1116.5821,1046.384,932.7428,893.7431,847.6034,9650.7739,9414.8543,9656.3665,10078.2881,11388.9135,11819.9264,12472.8287,12942.3506,14138.616,15520.1722,17794.9517,17600.0271,18762.2499,18304.2179,18558.3674,19086.9724,18333.0832,17875.3765,17514.2022,16627.739,15175.9503,13385.5696,11639.1732,10711.4491,2888.6966,2806.6156,2760.0865,2831.5698,2793.7448,2998.3026,3112.9102,3514.1553,3871.9911,4153.2941,4491.174,4404.286,4653.7929,4758.1833,4953.0473,4799.5236,4527.0319,4543.2178,4427.1469,4156.7946,3933.6284,3518.0382,3070.4185,2934.2859,5578.1827,5333.0062,5412.0619,5702.7972,6212.0833,6328.4847,6642.6674,7017.9325,7422.3134,7837.7009,8420.1437,8849.6532,9421.9924,9606.4863,9911.1703,9999.1061,9679.1652,9530.325,9136.046,8693.5297,7835.3215,7104.7062,6461.4801,5904.5045,787.0673,617.4377,639.2785,573.1131,780.8436,879.5499,841.2363,910.612,975.4151,1091.0544,1137.7818,1109.5717,1211.2464,1228.3417,1236.222,1314.5103,1221.7154,1239.9193,1152.8683,1142.0382,985.0117,983.6459,1005.3013,1026.3668
1,9743.3539,9827.8195,10045.8133,10614.7738,10965.7028,11283.7919,12178.4287,12749.1317,13236.6626,14261.9906,14627.2615,15658.9578,16302.4521,16879.5021,16815.1826,17195.7526,16481.0833,15855.1778,15194.5791,14722.545,13542.2061,12232.8199,11060.6689,10572.6299,1245.4479,1212.757,1254.9769,1339.9763,1401.5194,1517.9266,1528.0815,1615.494,1697.5495,1735.6669,1726.0285,1897.1418,1992.2273,2047.3411,2146.0167,2087.8135,2090.5557,1994.1612,2012.4734,1948.1906,1792.9388,1592.3238,1310.8114,1223.0615,2725.7989,2803.8417,2730.5521,2759.0103,2758.5572,2788.7816,2745.9083,2774.8133,2844.1326,2903.2413,2879.7143,2883.5483,3020.2276,3055.5521,3114.7666,3116.1909,3090.0983,3108.3863,3081.2176,3099.3917,3008.8094,2846.4369,2722.6892,2752.8424,821.4728,823.1762,777.9849,809.6245,869.5168,885.6112,895.9016,1024.5299,1033.961,974.2688,1059.3006,1149.2672,1234.0587,1226.1765,1302.3337,1274.9956,1169.7488,1155.6572,1122.1656,1168.4105,1092.0443,992.7105,959.4732,994.562,9532.8119,8957.2364,8685.815,9477.1674,10482.3678,11291.7989,11315.4544,11414.1389,12987.7064,14073.38,14948.9057,15979.2839,16502.8582,16591.9829,16997.6024,17411.8557,16934.5027,16365.8977,16298.6134,16110.4067,14780.7343,13070.1034,12165.1737,11744.4565,3236.6426,3158.8464,3081.0293,3245.1177,3533.0123,3609.4484,3792.5354,4097.2415,4260.6747,4583.1452,4761.477,5116.9557,5229.4853,5318.2728,5185.5572,5246.3876,5014.8007,4882.8513,4726.6829,4599.0301,4343.2833,3862.537,3653.7851,3298.6682,5345.331,5211.6682,5031.8164,5560.9237,6001.4315,6128.3363,6333.8138,6729.7091,7069.5002,7470.2732,7855.7171,8518.7654,8893.4039,9222.6978,9346.3491,9469.2647,9486.5658,8894.5659,8740.4968,8520.6732,7658.3055,6717.5925,6261.9568,5734.6648,1015.2698,927.0177,965.8077,935.3998,1043.256,981.2758,882.0226,1023.5997,977.6938,1053.5503,966.5483,1061.0281,1180.9692,1235.3346,1290.774,1399.7775,1412.4041,1396.7812,1388.0369,1408.3096,1302.1206,1084.5818,938.5349,890.7284
2,10977.2208,10726.1539,10738.1882,11254.171,11950.4653,12327.822,13025.795,13734.4561,14408.9006,14959.3994,15448.2753,16031.5784,16765.5708,17405.4918,17651.4622,17527.6317,16918.2488,15586.1307,15198.9201,14912.7948,14049.9353,13156.8241,11928.8886,11240.9386,1176.7012,1177.3705,1145.3429,1230.9634,1286.8239,1404.4941,1530.588,1612.8924,1658.8289,1711.4755,1644.2112,1791.7164,1732.12,1783.8706,1996.6723,1979.4968,2007.5056,1869.61,1893.4731,1925.8461,1790.1184,1609.4936,1447.7091,1263.9666,2620.2016,2635.3376,2655.0305,2695.8561,2770.5762,2754.2767,2781.0471,2789.1678,2766.0179,2764.8919,2770.3472,2886.1367,2957.0413,3044.0674,3051.0122,3063.2935,3068.3348,3052.3771,3100.4805,3133.9424,3075.2379,2995.871,2917.0182,2900.2939,770.9618,710.8631,657.54,753.3881,828.5694,862.7078,932.6526,1052.9162,1082.8684,1128.5843,1168.8907,1226.2714,1307.5159,1409.0085,1445.0835,1385.7629,1389.5837,1260.0329,1299.5726,1246.1133,1168.7946,1060.8831,1018.5034,1125.0432,9271.0989,9284.8167,9335.6287,10069.4223,11076.5798,11840.4522,12737.9858,12819.4758,13516.0276,14565.6254,14952.5929,15994.527,16226.693,17027.0014,17479.9334,17624.11,17549.1484,16887.4532,16980.9792,16786.2898,14975.4981,13578.136,11748.2963,11063.3278,3039.8442,3057.1994,2987.9912,3024.9647,3353.0121,3561.4128,3868.8657,4093.5051,4399.0144,4597.5667,4801.6945,5003.1701,5037.1401,5117.7808,5134.3636,4958.5293,4696.4144,4732.6471,4696.1343,4495.1862,4375.4631,3903.1241,3630.1555,3306.2559,5391.6574,5142.2621,5192.7574,5467.3531,5837.7409,6061.2851,6640.5403,6911.1221,7172.3342,7525.9357,7809.7547,8424.1374,8682.5984,9089.4128,9518.523,9705.2109,9379.5908,8956.6517,8960.3728,8624.1246,7994.8251,7083.8619,6860.1995,6823.9854,886.1224,936.7483,942.2704,1055.9087,1168.0163,1239.384,1270.7418,1236.9327,1278.081,1253.7415,1282.1427,1320.4117,1322.5621,1383.0249,1421.8045,1450.7918,1381.9272,1434.7792,1341.272,1274.9898,1192.5972,1059.1923,994.5719,948.021
3,10558.6554,10268.8767,10371.824,10959.1202,11593.0262,11574.0183,12339.4335,12890.587,13697.276,14180.1885,15140.3777,15692.8659,16629.0136,17332.0915,17075.1506,16875.7354,16571.9693,15530.7097,15081.2977,15070.8227,13685.0613,13026.7518,11496.6206,11010.9647,1389.3071,1336.6019,1406.7984,1544.038,1557.8784,1674.3123,1637.6511,1799.4591,1856.1219,1953.0239,2056.811,2218.615,2326.2511,2393.7338,2366.5619,2213.3728,2161.316,2083.9189,2022.3934,1991.2479,1828.6262,1614.9479,1558.4783,1738.7012,2718.3082,2709.2417,2732.3259,2748.2728,2826.7944,2807.1096,2809.2344,2805.6204,2870.8469,2973.0953,3047.2968,3165.8217,3166.1762,3231.8475,3318.3771,3183.016,3219.4532,3151.316,3113.3759,3063.6813,2997.1116,2934.2679,2808.4094,2784.3421,894.7919,827.2083,832.5796,891.5214,903.8613,968.0678,1050.0717,1136.9918,1175.0145,1127.3116,1152.3771,1217.4034,1318.9804,1392.3345,1452.0817,1371.4284,1325.3571,1306.2389,1298.2256,1253.8337,1190.299,1074.4071,887.7011,903.1116,9804.1733,9543.8843,9824.4694,11027.2932,11642.6918,12448.4979,12572.4027,13385.268,14066.8414,14959.3191,15289.4404,16345.8595,17278.4805,18011.7854,18423.2742,17916.8224,17685.8486,17054.5812,16982.1793,16472.2156,15139.2911,13221.1813,12069.1633,11759.2331,3178.8062,3004.9575,3038.8125,3185.9322,3348.772,3627.9995,3645.1932,3914.9799,4267.756,4482.0248,4595.8796,4659.1685,4804.1866,4790.1463,4974.9563,4867.0333,4568.3376,4516.8655,4451.0676,4438.5421,4077.0872,3742.7808,3514.6926,3214.1097,5771.7633,5323.6129,5423.4993,5621.0248,6120.3475,6395.0558,6611.0606,6861.8397,7259.0209,7898.6982,8061.9077,8597.9341,9359.6344,9753.0223,9937.0732,9882.8056,9851.7895,9212.0209,8989.1,8521.374,7763.8725,6758.7084,6190.9473,5833.5123,1011.8601,1021.2357,1123.0587,1056.9689,1118.1508,1194.9757,1112.1514,1126.2262,1089.7225,1062.8489,1118.9533,1137.4026,1244.6774,1294.8505,1252.3905,1282.4165,1228.9092,1153.1219,1202.6419,1264.2297,1049.1428,961.8772,982.5014,929.1514
4,10967.6206,10891.114,11425.3779,12361.265,12688.8207,12737.7834,13341.7334,13981.499,14512.5123,15350.9921,16177.9799,16905.0829,17441.2474,17877.1764,17821.2033,17465.2242,17063.9563,16158.6514,15679.4869,15170.0107,14362.3572,13080.459,12275.3996,11691.5559,1174.9104,1164.1063,1168.19,1257.6113,1387.9308,1471.1353,1516.3288,1660.3212,1740.1553,1775.6368,1810.6291,1991.7285,2051.3987,2107.7555,2033.8711,2103.48,2050.7748,1998.9059,1876.2683,1812.7064,1672.5807,1448.6218,1362.1375,1285.724,2641.8994,2608.0923,2631.7661,2689.3458,2735.1033,2794.204,2822.2719,2777.5688,2827.1782,2768.8154,2774.9008,2762.3307,2906.9768,2941.942,2971.5422,3041.4116,2792.1559,3021.5082,2985.2495,2967.1158,2889.2641,2767.9212,2720.0401,2540.7321,805.5943,799.6088,772.5857,841.0176,865.8819,928.4166,976.6821,1039.3178,1127.693,1151.501,1210.2755,1316.9066,1381.7901,1415.2243,1417.6048,1333.0452,1306.4819,1294.605,1219.3959,1235.8345,1159.6954,1037.1777,937.7196,897.6489,9128.1699,8898.7506,8773.171,9565.6874,10713.3955,11769.177,12064.6779,12359.9864,13679.1642,14471.5614,15386.7456,16868.1727,17429.9096,17799.5318,18425.378,18955.0046,18097.9957,17500.0562,17112.8709,16045.4591,15130.3944,13356.6907,12205.9525,11601.4291,3087.7561,3078.8449,2923.2504,3118.3348,3514.9223,3645.0459,3849.2293,4074.4934,4281.1561,4454.3629,4649.3609,4864.4452,5006.0365,5106.4465,5085.3314,5000.7748,4833.6037,4666.4091,4635.9449,4595.1228,4512.0227,4210.974,3700.1314,3623.806,5495.7915,5279.2169,5392.7396,5770.3362,6519.0334,6630.9361,6899.3646,7031.4438,7507.3909,7865.4324,8154.8605,8850.1728,9326.1787,9602.6817,9856.859,10031.1651,9771.8198,9240.9977,8999.7545,8629.5188,8073.6755,6959.9749,6330.3031,6168.8923,885.7133,938.2145,890.0337,950.6775,994.6716,979.5499,1007.1296,1050.3745,1106.609,1177.1703,1246.2825,1283.162,1281.8493,1337.3508,1426.5233,1429.3807,1443.1899,1386.1408,1370.4825,1386.2203,1281.1983,1155.9774,1174.1093,1188.7678
5,10622.8613,10352.8781,10378.7234,10724.5479,11448.0761,11776.2533,12364.7611,13293.6615,13700.1962,14521.5058,15211.697,16022.8505,16421.755,17047.1227,16699.2335,15774.5648,15493.37,15540.8942,15198.0969,14741.9116,13452.0927,12456.4176,11666.2428,10978.9107,1179.1227,1168.1319,1155.9863,1215.3518,1336.1135,1458.7229,1464.8219,1716.0651,1806.0701,2050.9333,2145.6003,2188.1127,2262.76,2357.9137,2349.6065,2290.1695,2253.321,2402.4984,2154.7467,2172.8664,1898.1175,1748.7285,1592.4938,1560.5641,2605.9287,2675.0747,2648.1323,2689.1555,2738.4762,2823.2063,2849.6565,2868.827,2842.4223,2930.7997,2928.8728,2936.6089,2972.5661,3069.1337,3042.0345,2978.3418,2901.3605,2988.2115,2883.2181,2877.7281,2902.981,2809.9875,2683.9561,2710.6432,981.2464,907.5038,917.4572,923.4792,995.4509,1002.0905,1002.6017,1083.1152,1029.8697,1057.7272,1149.7124,1122.5717,1157.8697,1208.1066,1184.3819,1200.651,1169.6305,1153.482,1088.25,1103.8449,1012.1094,917.6408,846.2669,797.3317,9269.0515,9149.9878,9222.5542,10048.0784,10990.0221,11766.0355,11968.7638,12727.0459,13552.0892,14664.9694,15672.9712,16664.1289,16885.1691,17301.1164,17717.1251,17077.2086,17036.0134,17326.5699,16151.774,15896.8684,14574.2731,13380.211,12241.8077,11539.771,3134.4207,2986.5769,2926.2897,3028.2786,3332.2137,3501.7001,3617.8763,3925.7521,4210.8359,4401.1266,4582.2455,4706.6208,4806.324,5083.3574,5105.3338,4861.8685,4781.5983,4629.8269,4509.2117,4457.8708,4114.172,3892.6336,3598.5879,3269.0029,5370.732,5079.6472,5115.2036,5490.6969,6028.2876,6428.8274,6508.8631,7000.8059,7173.2724,7634.1122,8254.0098,8550.0953,8650.5362,9005.1038,9175.8606,9200.6628,9427.3247,9077.8465,8755.5737,8561.7062,7819.7124,7223.6145,6840.8636,6708.1094,971.1244,918.4231,948.8777,1021.1395,1146.5687,1177.7729,1259.4357,1257.2548,1153.0234,1238.6863,1230.2661,1195.6242,1298.2844,1300.0352,1461.0127,1401.1347,1370.445,1423.8074,1376.0196,1315.74,1212.8757,1113.2529,1152.7117,1020.4835
6,10036.0528,10691.5042,10633.5401,10929.9653,11629.5155,11991.9069,12538.7198,13556.5544,13719.0509,14501.6027,15453.5162,16503.9528,16388.1866,16791.2341,16858.9804,16883.1764,16159.3957,15467.6649,14988.7097,14366.6781,13590.7751,12531.6574,11902.2349,11134.1003,1174.3531,1185.6387,1194.2812,1291.2449,1411.9186,1576.2453,1626.8695,1742.4545,1844.7006,1937.9301,2020.5973,2211.7406,2259.2426,2373.3096,2314.3656,2351.0059,2287.0895,2067.9893,2084.375,1971.4128,1768.3071,1541.393,1423.4794,1390.9177,2722.4086,2747.5826,2749.0826,2796.3597,2835.948,2842.6683,2828.3248,2806.3416,2895.6341,2925.6324,2928.2595,2980.3948,3022.5297,2966.2468,3038.9886,2951.6968,2985.9908,2941.8704,3015.7301,2960.1796,2892.2901,2745.9608,2572.2404,2606.8165,862.6007,854.3541,831.2298,873.8988,872.519,919.5905,967.5717,1098.6994,1084.8481,1114.7921,1110.7036,1168.3416,1145.8891,1258.6707,1208.8233,1246.452,1168.0502,1161.5547,1193.7251,1167.9907,1144.1703,1047.0797,882.1658,865.446,9101.0598,9387.8857,9680.9638,10003.0326,11445.5457,12104.8135,12586.9653,13016.356,14064.5815,14623.3463,15499.5715,16549.261,17078.8072,17496.7066,17943.0685,17812.9636,17171.0774,16253.6202,16496.8217,15810.2469,14011.466,12777.3343,11510.1019,10891.9565,2795.0022,2993.2614,2956.2651,2965.8384,3329.3495,3422.0197,3417.0755,3580.8198,4069.2629,4340.7525,4419.6266,4568.4543,4747.5067,4735.2731,4713.2866,4564.0038,4503.9878,4290.0724,4198.0142,4190.8806,3896.2988,3542.2496,3326.9779,3035.1834,5209.7643,5164.3836,5197.9221,5589.1552,6222.2776,6412.619,6682.2189,7055.9183,7624.6915,8130.6988,8622.8148,9454.4451,9365.4508,9577.0067,9936.7544,9863.3091,9891.8885,9124.0279,8876.6187,8526.5466,7843.323,7070.7932,6620.3448,5823.5953,1190.9771,1241.3563,1255.5562,1326.6379,1502.0211,1463.4161,1442.0484,1411.9523,1530.1739,1518.4697,1412.4749,1541.8042,1428.008,1502.5506,1568.7965,1568.5133,1496.3306,1375.9591,1465.1041,1471.1553,1245.7984,1202.7632,1332.7019,1263.4843
7,9769.0558,9796.7791,10151.899,10175.1151,10540.7596,11338.7569,11701.8777,12866.0389,13043.0236,13809.5412,13837.3509,14032.3396,14732.3373,13537.1977,13453.1795,14242.952,13537.0102,12908.4208,12813.692,12636.0193,12165.0638,10602.4331,9981.7027,10716.4185,1146.1039,1104.8642,1142.3021,1211.9559,1358.0474,1431.8135,1414.2806,1575.3966,1795.9807,1896.7,2009.1582,1984.1732,2090.3135,2138.0929,2003.6613,2194.3549,2133.269,2108.5891,2046.7509,1950.4689,1732.6829,1578.2887,1464.1107,1381.4815,2742.8955,2693.5508,2662.9185,2633.8562,2748.4505,2723.854,2744.0988,2768.3363,2899.3548,2947.0815,2986.2852,3007.9524,3126.4994,3145.4717,3183.2069,3247.1368,3275.717,3231.4988,3126.8803,3076.6517,3015.0036,2920.9039,2797.7006,2756.3779,875.9588,834.1302,865.0558,815.9383,883.7576,905.9345,997.4822,1255.9662,1283.829,1234.8841,1311.4252,1385.6563,1406.2234,1444.7569,1545.4418,1476.9182,1402.9565,1302.3541,1276.7885,1266.4622,1154.0238,1095.6427,1010.5367,1061.6735,9418.8368,9313.573,9915.3217,10179.3238,11355.7458,11481.1285,11934.4733,12898.2981,13949.1868,14667.0485,15686.324,16174.5873,16639.9224,17153.1811,17353.8809,17548.559,17119.4121,16487.0518,16139.7907,14943.0128,13819.3808,12473.2998,11795.4746,11272.0084,3039.6375,2962.8833,3003.6478,3171.8134,3416.717,3539.3806,3668.6796,3958.4226,4177.7945,4383.0753,4753.1066,4758.6349,4842.2946,4894.3011,4867.89,4637.215,4359.7824,4213.7763,4144.5453,4194.8451,3787.1107,3604.799,3326.7566,3154.7345,5403.8083,5299.0289,5408.7709,5862.5511,6270.5225,6326.8093,6527.5869,7059.5787,7331.212,7919.159,8390.4014,8616.011,8783.688,9023.2406,9013.7477,9375.1672,9152.5352,8997.5792,8545.6352,8115.7263,7455.597,6647.0129,6317.7573,5955.9987,989.5015,981.4807,931.2122,994.0256,1066.3918,1219.1816,1127.5326,1350.5245,1686.3809,1745.9351,1738.3903,1650.182,1961.3675,2182.3292,1782.4676,1761.4347,1603.5906,1621.7688,1440.1307,1423.355,1323.6646,1266.1448,1320.9304,1373.7147
