day,hour_utc,actual_mw,in_80,in_90,pit,bias
2024-01-31,6,756.359449,1.0,1.0,0.721,113.48228510530066
2024-01-31,7,624.8463880000002,1.0,1.0,0.594,37.70944502691418
2024-01-31,8,571.594873,1.0,1.0,0.702,84.95850186504384
2024-01-31,9,475.29096400000003,1.0,1.0,0.68,70.07986410816511
2024-01-31,10,431.7299569999999,1.0,1.0,0.697,70.96026483397088
2024-01-31,11,374.83657500000004,1.0,1.0,0.459,-11.973249789337956
2024-01-31,12,378.3942339999999,1.0,1.0,0.49,-2.977541447484043
2024-01-31,13,398.07613100000003,1.0,1.0,0.632,45.12219272857976
2024-01-31,14,341.04062799999997,1.0,1.0,0.609,37.19415147455004
2024-01-31,15,290.19916100000006,1.0,1.0,0.424,-18.401013831667456
2024-01-31,16,146.3692,0.0,0.0,0.028,-196.52647323938058
2024-01-31,17,132.029213,0.0,0.0,0.005,-229.33405073821476
2024-01-31,18,184.94464499999998,0.0,0.0,0.026,-198.55359953099634
2024-01-31,19,239.278967,0.0,1.0,0.078,-165.33162709328528
2024-01-31,20,328.3545689999999,1.0,1.0,0.16,-134.76082835458095
2024-01-31,21,457.37709800000005,1.0,1.0,0.319,-77.43565649611867
2024-01-31,22,464.11765199999996,1.0,1.0,0.172,-157.27526319355997
2024-01-31,23,597.8112490000002,1.0,1.0,0.394,-53.418957276309015
2024-02-07,0,205.36113,1.0,1.0,0.152,-75.3551111526184
2024-02-07,1,168.421189,0.0,0.0,0.047,-112.99803391430365
2024-02-07,2,158.587558,0.0,0.0,0.025,-126.20860454172492
2024-02-07,3,233.48648099999997,1.0,1.0,0.295,-46.57761026175825
2024-02-07,4,292.892822,1.0,1.0,0.542,9.42338919755366
2024-02-07,5,254.405887,1.0,1.0,0.412,-26.953255591042364
2024-02-07,6,299.06963,1.0,1.0,0.524,4.136748718500144
2024-02-07,7,279.94798,1.0,1.0,0.385,-29.817575592330684
2024-02-07,8,268.569392,1.0,1.0,0.221,-73.1542730798036
2024-02-07,9,265.680988,1.0,1.0,0.156,-103.79743952060835
2024-02-07,10,183.10112599999997,0.0,0.0,0.03,-157.83375813000083
2024-02-07,11,88.40016,0.0,0.0,0.002,-225.38429479014823
2024-02-07,12,156.597431,0.0,0.0,0.049,-126.45976326200994
2024-02-07,13,204.58449099999999,1.0,1.0,0.149,-86.5285167751351
2024-02-07,14,149.449801,0.0,1.0,0.07,-103.61776022875884
2024-02-07,15,126.300623,0.0,1.0,0.085,-98.46277841083256
2024-02-07,16,96.084217,1.0,1.0,0.101,-99.69646175060316
2024-02-07,17,101.718523,1.0,1.0,0.22,-72.15185412098276
2024-02-07,18,101.979476,1.0,1.0,0.223,-71.49488269016885
2024-02-07,19,82.251315,1.0,1.0,0.165,-81.3152638720459
2024-02-07,20,88.910951,1.0,1.0,0.189,-75.41197457402784
2024-02-07,21,98.460419,1.0,1.0,0.244,-69.42215798513962
2024-02-07,22,74.91233100000001,0.0,1.0,0.095,-96.49069762034553
2024-02-07,23,81.73967,1.0,1.0,0.13,-88.73190867798552
2024-02-14,0,1612.427799,1.0,1.0,0.414,-23.20397153020258
2024-02-14,1,1715.8944269999997,1.0,1.0,0.509,3.5672193601049003
2024-02-14,2,1835.118522,1.0,1.0,0.623,54.55179388949068
2024-02-14,3,2213.1567510000004,0.0,1.0,0.915,266.2445026913738
2024-02-14,4,2288.8193280000005,0.0,1.0,0.943,247.30801015981092
2024-02-14,5,2566.153844,0.0,0.0,0.996,510.7410653223801
2024-02-14,6,2478.944839,0.0,0.0,0.983,410.6660231938763
2024-02-14,7,2359.8335820000007,0.0,0.0,0.968,361.31070059118883
2024-02-14,8,2051.7187059999997,1.0,1.0,0.798,198.53495018329568
2024-02-14,9,1892.615538,1.0,1.0,0.762,174.84024802857675
2024-02-14,10,1910.2608960000002,1.0,1.0,0.794,199.2366742504555
2024-02-14,11,1947.114493,1.0,1.0,0.779,186.0787202335273
2024-02-14,12,1897.1628990000002,1.0,1.0,0.652,93.43249503863422
2024-02-14,13,1773.2865059999997,1.0,1.0,0.487,-10.418270226403138
2024-02-14,14,1744.3295409999998,1.0,1.0,0.489,-10.650725252277198
2024-02-14,15,1754.1093819999996,1.0,1.0,0.529,15.677828729411203
2024-02-14,16,1649.935301,1.0,1.0,0.303,-134.14008034129347
2024-02-14,17,1864.8339540000004,1.0,1.0,0.511,8.86658573540194
2024-02-14,18,2102.6359660000007,1.0,1.0,0.745,151.37370623863035
2024-02-14,19,2283.8490979999997,1.0,1.0,0.882,255.72118334352558
2024-02-14,20,2288.959017,1.0,1.0,0.893,244.90830767325815
2024-02-14,21,2291.9903939999995,0.0,1.0,0.938,302.54096412953436
2024-02-14,22,2150.217502,0.0,1.0,0.931,307.3245006753848
2024-02-14,23,2091.6953860000003,0.0,1.0,0.946,346.4823082841176
2024-02-21,0,163.720843,0.0,0.0,0.003,-297.2321175098618
2024-02-21,1,293.79306999999994,0.0,0.0,0.022,-286.7435635983777
2024-02-21,2,484.4223899999999,0.0,0.0,0.02,-406.4421517352925
2024-02-21,3,782.341936,0.0,0.0,0.034,-413.3166686621296
2024-02-21,4,1344.5695470000003,1.0,1.0,0.313,-97.10757939459131
2024-02-21,5,1538.9268719999998,1.0,1.0,0.435,-25.87436821780716
2024-02-21,6,1568.8928130000002,1.0,1.0,0.408,-43.92256256343558
2024-02-21,7,1806.7018589999996,1.0,1.0,0.754,135.0696650980724
2024-02-21,8,1844.9683080000002,1.0,1.0,0.743,135.27729421113463
2024-02-21,9,1749.8697220000004,1.0,1.0,0.494,-1.8352195798725006
2024-02-21,10,1877.749825,1.0,1.0,0.626,77.60937568532131
2024-02-21,11,1817.3471459999996,1.0,1.0,0.38,-69.60941676897983
2024-02-21,12,1862.3968900000002,1.0,1.0,0.27,-150.15164349248357
2024-02-21,13,1838.1582760000001,1.0,1.0,0.177,-215.9720861777041
2024-02-21,14,1671.363254,0.0,1.0,0.092,-315.60344645391956
2024-02-21,15,2023.5298230000003,1.0,1.0,0.757,139.471722481675
2024-02-21,16,1666.2874430000002,1.0,1.0,0.308,-136.42123764982284
2024-02-21,17,1605.0222289999997,1.0,1.0,0.244,-168.40518714487575
2024-02-21,18,1604.389225,1.0,1.0,0.336,-94.28326680266719
2024-02-21,19,1269.218868,0.0,1.0,0.089,-309.53688861806677
2024-02-21,20,1307.992847,1.0,1.0,0.271,-152.32897110397926
2024-02-21,21,1265.407806,1.0,1.0,0.283,-150.78695953156307
2024-02-21,22,1588.9093710000002,1.0,1.0,0.568,37.59354559066742
2024-02-21,23,2127.1453989999995,0.0,0.0,0.985,485.80808151666383
2024-02-28,0,2647.0413839999997,0.0,0.0,0.963,247.15234862233683
2024-02-28,1,2611.3155530000004,0.0,1.0,0.918,195.83719589447264
2024-02-28,2,2708.9167260000004,0.0,0.0,0.983,270.5020952027021
2024-02-28,3,2632.3654900000006,1.0,1.0,0.873,138.56793524433988
2024-02-28,4,2609.938288,1.0,1.0,0.824,122.78688416004297
2024-02-28,5,2428.367021,1.0,1.0,0.449,-25.072744544555007
2024-02-28,6,2336.760023,1.0,1.0,0.201,-167.15484893606845
2024-02-28,7,2188.687488,0.0,1.0,0.07,-359.38443882944557
2024-02-28,8,2356.8192680000006,1.0,1.0,0.131,-236.54263181927854
2024-02-28,9,2599.056896,1.0,1.0,0.822,122.09675779530335
2024-02-28,10,2683.987244,0.0,0.0,0.99,266.8003083136309
2024-02-28,11,2720.150933,0.0,0.0,0.997,308.87035896265115
2024-02-28,12,2772.376419,0.0,0.0,0.983,223.94232041651912
2024-02-28,13,2826.421357,0.0,0.0,0.999,261.5068188707328
2024-02-28,14,2716.679294,1.0,1.0,0.876,127.87974789853797
2024-02-28,15,2790.5767420000006,0.0,0.0,0.998,274.68957461889977
2024-02-28,16,2736.12196,0.0,0.0,0.972,258.77886361351284
2024-02-28,17,2817.867392,0.0,0.0,0.998,351.20565252997767
2024-02-28,18,2835.0300260000004,0.0,0.0,1.0,343.8471079674614
2024-02-28,19,2810.325899,0.0,0.0,0.989,229.50241300428843
2024-02-28,20,2838.905219,0.0,0.0,0.999,216.6511392866296
2024-02-28,21,2816.0752750000006,0.0,0.0,0.988,179.83380581281472
2024-02-28,22,2824.2637189999996,0.0,0.0,0.981,165.65590450911895
2024-02-28,23,2883.0971460000005,0.0,0.0,1.0,243.90630774662532
2024-03-06,0,958.218985,1.0,1.0,0.598,44.63394771892786
2024-03-06,1,1068.5181579999999,1.0,1.0,0.705,117.33720437690636
2024-03-06,2,886.401437,1.0,1.0,0.287,-117.99102593984048
2024-03-06,3,757.503031,1.0,1.0,0.138,-213.3077721796858
2024-03-06,4,576.2597499999999,0.0,0.0,0.044,-317.641487734065
2024-03-06,5,616.0616259999999,0.0,1.0,0.088,-231.42575410125846
2024-03-06,6,736.847642,1.0,1.0,0.539,16.14301761536285
2024-03-06,7,525.628175,1.0,1.0,0.373,-54.2027836616453
2024-03-06,8,513.22337,1.0,1.0,0.675,62.064924945072335
2024-03-06,9,395.60579500000006,1.0,1.0,0.403,-32.70575348307818
2024-03-06,10,263.645758,1.0,1.0,0.172,-102.72696701048301
2024-03-06,11,111.242031,0.0,0.0,0.008,-187.52184812171492
2024-03-06,12,91.95787999999999,0.0,0.0,0.025,-130.97886609918982
2024-03-06,13,46.08976799999999,0.0,0.0,0.009,-132.41948000514196
2024-03-06,14,23.576957,0.0,0.0,0.008,-113.94216271195381
2024-03-06,15,61.308674999999994,1.0,1.0,0.208,-63.62012252622611
2024-03-06,16,59.405856,1.0,1.0,0.171,-72.24883020443849
2024-03-06,17,53.349799999999995,0.0,1.0,0.054,-89.08251851849596
2024-03-06,18,114.48535500000003,1.0,1.0,0.14,-77.38329119921315
2024-03-06,19,156.90574699999996,0.0,1.0,0.055,-132.68151471477535
2024-03-06,20,258.02297899999996,0.0,1.0,0.074,-169.62425629547602
2024-03-06,21,604.3265359999999,1.0,1.0,0.565,26.920523241031333
2024-03-06,22,677.6263609999999,1.0,1.0,0.274,-108.38649317335796
2024-03-06,23,783.1717949999999,1.0,1.0,0.292,-120.4794097301691
2024-03-13,0,675.7855290000001,0.0,0.0,0.04,-302.54946387375173
2024-03-13,1,591.442931,0.0,0.0,0.014,-352.3611451929163
2024-03-13,2,642.9979959999998,0.0,0.0,0.037,-269.3804258925902
2024-03-13,3,772.808898,1.0,1.0,0.193,-120.27145813879633
2024-03-13,4,808.1144419999999,1.0,1.0,0.161,-144.14600545797032
2024-03-13,5,889.626951,1.0,1.0,0.161,-150.06916629128978
2024-03-13,6,805.8686089999999,0.0,0.0,0.038,-293.6833864229377
2024-03-13,7,984.8671740000001,1.0,1.0,0.204,-145.18342211361744
2024-03-13,8,1091.2325730000002,1.0,1.0,0.35,-77.98784367183043
2024-03-13,9,1134.3246899999997,1.0,1.0,0.257,-131.2868167725935
2024-03-13,10,1246.837817,1.0,1.0,0.361,-84.67354720179674
2024-03-13,11,1546.256597,1.0,1.0,0.773,159.27473825083734
2024-03-13,12,1558.672524,1.0,1.0,0.824,197.60671016423453
2024-03-13,13,1320.823867,1.0,1.0,0.59,54.533860929448565
2024-03-13,14,827.881388,0.0,1.0,0.072,-325.6095650781276
2024-03-13,15,552.4147389999998,0.0,0.0,0.006,-510.53906454878415
2024-03-13,16,726.923031,0.0,0.0,0.046,-359.01050229532734
2024-03-13,17,745.8666,0.0,1.0,0.058,-371.41301984559175
2024-03-13,18,1081.713356,1.0,1.0,0.423,-44.50679433545156
2024-03-13,19,1042.9753329999999,1.0,1.0,0.461,-24.737660085023435
2024-03-13,20,919.8736939999999,1.0,1.0,0.297,-103.02817476865948
2024-03-13,21,1056.1807100000003,1.0,1.0,0.643,79.97536896437623
2024-03-13,22,1065.510952,1.0,1.0,0.734,138.7848722024048
2024-03-13,23,987.5290190000001,1.0,1.0,0.669,99.87189145935577
2024-03-20,0,1137.5964519999995,0.0,0.0,0.042,-373.4874658828887
2024-03-20,1,1112.3390549999997,0.0,1.0,0.082,-334.0521110574282
2024-03-20,2,1319.3914230000003,1.0,1.0,0.378,-78.7077125442845
2024-03-20,3,1447.7986119999998,1.0,1.0,0.686,114.15738391908644
2024-03-20,4,1225.647717,1.0,1.0,0.305,-124.8054532824874
2024-03-20,5,1446.0107759999999,1.0,1.0,0.564,36.45031658006815
2024-03-20,6,1283.444465,1.0,1.0,0.152,-211.88208701723124
2024-03-20,7,1323.334121,1.0,1.0,0.174,-216.62957464823035
2024-03-20,8,1109.2951490000003,0.0,0.0,0.035,-360.3767201212447
2024-03-20,9,1060.199337,0.0,1.0,0.079,-290.4428019739512
2024-03-20,10,836.2744380000001,0.0,0.0,0.033,-435.3294740204901
2024-03-20,11,1209.0981530000001,1.0,1.0,0.415,-42.5997156936312
2024-03-20,12,994.8059689999998,0.0,1.0,0.078,-288.5695380032646
2024-03-20,13,980.7662899999999,0.0,1.0,0.09,-296.60209175808006
2024-03-20,14,1016.9621680000001,0.0,1.0,0.075,-363.2765022525417
2024-03-20,15,1323.3221469999999,1.0,1.0,0.151,-265.22840999589425
2024-03-20,16,1039.108973,0.0,0.0,0.003,-748.1197795984949
2024-03-20,17,1311.511565,0.0,0.0,0.008,-667.7801389984095
2024-03-20,18,1692.9271540000002,0.0,0.0,0.031,-539.1598508529735
2024-03-20,19,2202.2373099999995,1.0,1.0,0.163,-221.97138882858872
2024-03-20,20,2474.206638000001,1.0,1.0,0.579,38.440990566086384
2024-03-20,21,2304.356063,1.0,1.0,0.367,-68.09217616498881
2024-03-20,22,2415.2429970000007,1.0,1.0,0.618,60.71051883173595
2024-03-20,23,2399.2878080000005,1.0,1.0,0.563,37.612405028783996
2024-03-27,0,2677.6699280000003,1.0,1.0,0.681,74.07354571045289
2024-03-27,1,2732.002308,1.0,1.0,0.756,98.29263214506955
2024-03-27,2,2683.555368,1.0,1.0,0.538,12.99350480632529
2024-03-27,3,2843.7752950000004,0.0,0.0,0.997,381.7232746748318
2024-03-27,4,2581.0785710000005,0.0,0.0,0.972,274.8983421033513
2024-03-27,5,2784.660709,0.0,0.0,1.0,638.4082142447523
2024-03-27,6,2581.1924499999996,0.0,0.0,0.99,520.2058818718442
2024-03-27,7,2589.3373150000007,0.0,0.0,1.0,601.0913890966835
2024-03-27,8,2224.323491,0.0,0.0,0.987,366.01293542246594
2024-03-27,9,1776.599398,1.0,1.0,0.723,77.99510280660479
2024-03-27,10,1723.3446929999998,1.0,1.0,0.787,123.69260425612538
2024-03-27,11,1623.756245,1.0,1.0,0.664,92.75801533762979
2024-03-27,12,1305.448693,1.0,1.0,0.359,-92.60429244377747
2024-03-27,13,1080.892762,1.0,1.0,0.464,-34.72569974952194
2024-03-27,14,1035.4732810000003,1.0,1.0,0.76,165.26252011798988
2024-03-27,15,934.51532,1.0,1.0,0.761,155.0639017914724
2024-03-27,16,687.2364529999999,1.0,1.0,0.305,-100.67755202635283
2024-03-27,17,710.2702969999999,1.0,1.0,0.262,-128.36289801472776
2024-03-27,18,774.3482560000001,1.0,1.0,0.215,-172.14890366396776
2024-03-27,19,682.1256240000001,0.0,0.0,0.048,-342.8786964382276
2024-03-27,20,838.9216509999999,1.0,1.0,0.266,-145.04697060995227
