Time,wind_323596,wind_323608,wind_323693,wind_323751,wind_24204,wind_323617,wind_323625,wind_323626,wind_323690,wind_323706,wind_323713,wind_323604,wind_323605,wind_323606,wind_323614,wind_323696,wind_323719,wind_24146,wind_323574,wind_323611,wind_323609,wind_323673,wind_323753
2018-01-01 00:00:00+00:00,5.122403672430664e-05,11.248671531677246,0.0,0.0,17.47528839111328,54.319618225097656,6.738735198974609,19.391687393188477,13.036656379699707,15.134950637817383,7.344654083251953,81.0,76.01498413085938,97.5,72.10572052001953,215.1999969482422,37.24672317504883,3.0307304859161377,112.83928680419922,44.35414505004883,8.97536563873291,23.296707153320312,18.697954177856445
2018-01-01 01:00:00+00:00,0.0,9.793316841125488,0.0,0.0,4.742773056030273,77.69359588623047,4.473089694976807,15.354731559753418,17.128923416137695,12.858163833618164,9.369575500488281,60.92702102661133,55.0429801940918,89.40824127197266,47.468746185302734,164.298583984375,24.320575714111328,1.0257548093795776,51.648643493652344,20.30171775817871,4.393848896026611,18.93390655517578,4.10791015625
2018-01-01 02:00:00+00:00,0.10576892644166946,18.808691024780273,0.015531147830188274,0.9196550250053406,0.7384305596351624,105.28145599365234,12.967328071594238,34.52062225341797,23.21932601928711,23.031169891357422,11.869841575622559,47.6290168762207,41.3862190246582,75.17472839355469,36.714542388916016,125.75212097167969,17.809326171875,0.45578962564468384,42.95676040649414,16.885168075561523,2.8200466632843018,27.405017852783203,1.349823236465454
2018-01-01 03:00:00+00:00,2.5550756454467773,22.13650894165039,1.4207220077514648,10.853192329406738,0.25592041015625,114.90507507324219,25.111469268798828,68.92621612548828,23.38551902770996,45.08756637573242,10.26855754852295,50.735069274902344,42.87717056274414,92.91935729980469,37.96990203857422,138.40037536621094,18.19553565979004,0.3097153604030609,44.95427703857422,17.670339584350586,2.2939655780792236,26.942638397216797,1.4180232286453247
2018-01-01 04:00:00+00:00,1.7868016958236694,23.153024673461914,1.0255897045135498,7.9040327072143555,1.0237700939178467,85.04376220703125,27.490177154541016,61.59253692626953,15.416970252990723,39.26223373413086,7.270511150360107,34.280609130859375,27.16217803955078,73.73126220703125,23.959705352783203,98.82196044921875,11.376928329467773,0.31435513496398926,53.10248947143555,20.873186111450195,1.7261103391647339,38.404075622558594,1.7470945119857788
2018-01-01 05:00:00+00:00,1.1410106420516968,26.49839973449707,0.5930057764053345,14.600425720214844,0.7353640198707581,63.99638366699219,30.248367309570312,61.52693176269531,15.116745948791504,37.67160415649414,5.251726150512695,25.782764434814453,19.590559005737305,59.727272033691406,18.780813217163086,78.74564361572266,7.9401140213012695,0.15615440905094147,32.46617126464844,12.761594772338867,0.7266369462013245,31.296594619750977,0.9654324650764465
2018-01-01 06:00:00+00:00,3.0547704696655273,25.241384506225586,1.5207607746124268,20.12560272216797,0.3388058543205261,53.05384063720703,35.69367599487305,64.70722198486328,13.607290267944336,40.146183013916016,4.001144886016846,18.808307647705078,12.458566665649414,47.78010559082031,12.0055513381958,61.536659240722656,4.303938865661621,0.04147679731249809,8.4661283493042,3.3278114795684814,0.25581997632980347,21.582399368286133,0.010176203213632107
2018-01-01 07:00:00+00:00,1.696685552597046,26.197879791259766,0.7148455381393433,14.066571235656738,0.05740916356444359,56.62626647949219,32.38268280029297,61.66123962402344,15.377938270568848,45.42532730102539,6.362142562866211,14.37965202331543,7.4635701179504395,44.1742057800293,8.380508422851562,48.443965911865234,2.410585403442383,2.884006971726194e-05,0.7309129238128662,0.28730255365371704,0.0010887440294027328,6.150012016296387,0.0
2018-01-01 08:00:00+00:00,0.7207365036010742,18.023550033569336,0.23660998046398163,6.064295291900635,0.25276637077331543,44.26250076293945,16.052099227905273,42.53919219970703,11.502561569213867,32.70343017578125,6.139637470245361,17.14944839477539,9.206788063049316,47.58152770996094,9.434209823608398,55.567893981933594,3.2091171741485596,0.012888503260910511,0.9354346990585327,0.3676946759223938,0.07230772078037262,9.51767635345459,0.0
2018-01-01 09:00:00+00:00,0.2700998783111572,10.452278137207031,0.07097111642360687,1.010711669921875,0.3453995883464813,34.48212814331055,6.245255947113037,28.00637435913086,10.135908126831055,18.786970138549805,4.521661281585693,15.555452346801758,8.880304336547852,45.61739730834961,8.281648635864258,53.78907012939453,2.496044397354126,0.06535729765892029,3.522860527038574,1.3847434520721436,0.5220427513122559,17.991968154907227,0.0
2018-01-01 10:00:00+00:00,0.032519206404685974,14.820425033569336,6.502777250716463e-05,24.568115234375,0.42474210262298584,63.83076477050781,8.06408977508545,31.332313537597656,17.152433395385742,19.144277572631836,4.082773208618164,15.575660705566406,11.654565811157227,33.462894439697266,9.938314437866211,52.73438262939453,3.9856488704681396,0.02542673423886299,0.7670072317123413,0.30149027705192566,0.26239314675331116,12.32956314086914,0.0
2018-01-01 11:00:00+00:00,0.0010225854348391294,4.519495487213135,0.0,2.5074353218078613,0.5628048181533813,51.907466888427734,0.757516622543335,10.817360877990723,12.578022003173828,5.793321132659912,2.572739362716675,18.496145248413086,14.105688095092773,39.96583557128906,11.768684387207031,63.86117172241211,4.516461372375488,0.031640950590372086,1.0385396480560303,0.408222496509552,0.19887390732765198,12.806480407714844,0.0
2018-01-01 12:00:00+00:00,0.010478951036930084,2.945773124694824,4.798126610694453e-05,0.8731815218925476,1.0258146524429321,31.844709396362305,0.3646606206893921,3.1052210330963135,8.448168754577637,1.8731396198272705,1.8323427438735962,17.53228187561035,11.39008617401123,37.40153121948242,10.166147232055664,57.26947784423828,3.4325196743011475,0.022651566192507744,1.1689434051513672,0.45948079228401184,0.19096224009990692,11.664302825927734,0.0
