Time,wind_323596,wind_323608,wind_323693,wind_323751,wind_323784,wind_24204,wind_323617,wind_323625,wind_323626,wind_323690,wind_323706,wind_323713,wind_323820,wind_323822,wind_323604,wind_323605,wind_323606,wind_323614,wind_323696,wind_323719,wind_24146,wind_323574,wind_323611,wind_323609,wind_323673,wind_323753,wind_323790,wind_323818
2023-01-01 00:00:00+00:00,20.0,46.13454417589939,15.0,29.32399312289812,89.62022504877451,30.0,6.546202401156209,47.67451377220488,126.0,6.864755458192279,93.9,3.0134101765511616,21.266441036513484,12.484917219485123,3.9871053772478837,0.0,12.843116684219465,0.04325313523395462,2.232327286918127,0.001002000302900226,3.519017251875308,114.36869452944825,44.95531369382641,6.703849497333152,8.15320948354665,52.28720038848591,37.111213425452284,44.582593859504755
2023-01-01 01:00:00+00:00,20.0,100.5,15.0,36.247130969020176,53.88116898749175,30.0,17.12647819710706,103.76587664559786,126.0,8.277883526248893,93.9,1.5980966239711576,20.621754243175765,32.66361921752258,0.19625726253310083,0.009521447588969776,2.1613659398050524,0.4107004575891965,0.011784884251246663,1.0118814251522739,8.177254702188673,153.20159003821735,60.219499460909674,3.266994588687715,3.141986793202743,25.759345180758153,41.85854935892807,27.838049629705065
2023-01-01 02:00:00+00:00,20.0,85.1989692859682,15.0,33.483083101352214,75.52756435907399,30.0,45.399044522768406,97.69882788588971,88.27703778881394,26.936179920226383,93.9,1.6804815917520162,21.97410120930125,86.5850577138239,10.497579307845163,0.06176987486848081,0.0005867617761422425,3.4349011615316805,4.235615681421569e-05,3.023184758236639,7.977729769658379,215.60011690059338,84.74671261720293,11.317651074916412,1.5049722626895867,35.03400573165906,45.44798531713289,72.55635892159046
2023-01-01 03:00:00+00:00,20.0,100.5,15.0,78.4,108.72327957469162,6.92898848595755,124.51988869474071,118.1,126.0,55.4,93.9,9.363753945576233,43.86434675237774,237.4843317186095,0.0,0.022427591071743653,0.0,0.0,1.4507000091404934,0.0,4.252097221822699,139.36750706640882,54.78168676030269,7.417698841964553,0.8386767020223052,43.44906178838835,54.31087661379282,37.08389043240441
2023-01-01 04:00:00+00:00,19.38198085100701,100.5,15.0,78.4,126.5,15.94072079830025,77.1145687592857,85.69762777583571,126.0,52.52868326029109,93.9,8.596174819829173,38.447851945755666,147.0729055377097,1.8075544409166941,0.12672872589475503,0.3645994649256044,1.6619904149757279,3.3583130263171515,0.24348003462441206,3.183089800063649,161.5733689974551,63.51022469683517,12.82146905607258,6.2384531207274385,40.261814998371335,34.80788917236599,54.90568798775547
2023-01-01 05:00:00+00:00,15.552589747446973,100.5,14.643072589669073,78.4,126.5,30.0,74.75462946169777,93.02089105451711,126.0,55.4,93.9,16.2,91.99436970950207,142.57202930935,9.756744537684627,16.927565992336532,2.5300221131234157,11.653321448830283,29.34644869532712,6.432907433592471,4.296482441517571,200.9720759130002,78.9968159865819,20.85875619513165,10.848501168679258,28.447210390295055,19.62624033723142,70.25216042235061
2023-01-01 06:00:00+00:00,12.492191122201623,100.5,9.005550729648522,73.33047004149643,126.5,30.0,92.16835341079475,111.90643248266989,126.0,55.4,93.9,16.2,90.90644163231062,175.78348362506776,9.299379416956882,8.707138422636099,1.8752260789970654,11.55858531931732,15.278420402508093,9.11546856875394,11.08654191038463,231.0,90.8,34.5,36.29292594265325,79.9,30.842617974288935,103.9
2023-01-01 07:00:00+00:00,6.789827619858341,100.5,4.938274674118927,36.98772431879988,84.98977474772843,30.0,94.77655627309359,88.24812965902424,126.0,55.4,93.9,16.2,108.70053685662157,180.7578481240441,2.0896009828573474,0.13298239532914824,3.225695085516611,0.4277750621888324,6.113143847257501,0.0,11.33728929290582,231.0,90.8,25.72250587527909,61.01516279184121,79.9,69.12576278197756,103.9
2023-01-01 08:00:00+00:00,8.648279971490297,100.5,6.9472089617560355,26.482080544676826,34.33172126745109,30.0,125.0,87.58848666437123,126.0,55.4,93.9,16.2,77.6875029981447,238.4,3.45591919483126,0.5641677619112746,3.628455468644782,2.4924756568192916,4.186025524896127,0.6759385567875682,11.6,231.0,90.8,30.058159525173643,74.0,79.9,48.47871282448838,103.9
2023-01-01 09:00:00+00:00,8.519836131649383,100.5,6.8453529891505225,12.445855676057292,18.551997014467677,30.0,72.12432333586187,64.44181507676322,110.45527336466951,55.4,93.9,12.994718000857505,70.4481949619331,137.55550946615577,20.81320040069913,10.240879855292551,1.0750380579132652,22.42014857864299,38.445131070777514,19.206599331376026,11.6,231.0,90.8,25.083590088891963,74.0,79.9,39.36319765175607,103.9
2023-01-01 10:00:00+00:00,6.7791755864263585,50.592570232831775,5.207155082019281,20.72851959944716,33.589087071860796,30.0,22.43123504933704,51.29334356829649,68.56147248516224,15.123726298993638,81.99863880406808,4.624529795477273,22.847936175050922,42.7808514860956,81.0,75.92747619539536,97.5,93.1459477097375,215.2,43.44906113704064,10.765272250925157,231.0,90.8,29.24730778457951,74.0,79.9,68.03796824039858,103.9
