site,month,hour,mu_a,sigma_a,mu_f,sigma_f,count
wind_323611,7,2,14.407795,17.472022578206847,14.121959734877459,17.415563380178256,31
wind_323611,7,3,13.159661516129031,11.986966599257984,13.940808985403255,14.989044046223013,31
wind_323611,7,4,16.246079548387097,14.219530816559178,14.4620765435563,15.78620582591589,31
wind_323611,7,5,16.081328129032258,14.63297338301655,14.73163442990877,18.24098910127394,31
wind_323611,7,6,20.409228419354832,15.923112980135805,15.646078539893079,17.178726421001045,31
wind_323611,7,7,19.95212522580646,16.76284325798392,17.34731426493841,18.887523174782938,31
wind_323611,7,8,16.919042483870967,16.332236903800336,16.592542666238547,17.008029243804355,31
wind_323611,7,9,17.7252414516129,17.016308077636378,17.490618476048237,18.245489820789324,31
wind_323611,7,10,13.68792606451613,14.931685435116396,17.00510739819456,16.767190725645598,31
wind_323611,7,11,13.434235935483871,16.36231979378444,15.378804808570113,18.02014999251509,31
wind_323611,7,12,10.795746806451612,14.23036910084395,12.671752937054308,19.82605013064988,31
wind_323611,7,13,8.580216903225807,13.825067655659382,8.612217257935427,17.729861122153803,31
wind_323611,7,14,9.20828987096774,15.779669612402282,7.23380967773948,14.119832696093795,31
wind_323611,7,15,11.293747903225809,18.42598709442132,7.908049992861426,15.329132269045243,31
wind_323611,7,16,10.565187709677419,18.355472088832077,8.309462704928317,14.6707026634839,31
wind_323611,7,17,9.881224322580644,15.296342969725982,9.780542546085027,16.521576718813595,31
wind_323611,7,18,9.971591161290323,12.935274748824925,10.972009025765868,17.54750622303189,31
wind_323611,7,19,9.247524322580645,11.644267861664291,10.48654520074074,15.721062263023885,31
wind_323611,7,20,13.294287064516128,19.111943310158924,10.041775399347125,15.600970605172678,31
wind_323611,7,21,11.121915677419356,15.959514629963756,11.312497280572156,18.503590703317656,31
wind_323611,7,22,10.04694983870968,16.590735757986938,9.129006792315872,16.24293827554376,31
wind_323611,7,23,11.728592387096775,18.701907949123992,11.250868811289408,18.554304059208963,31
wind_323611,8,0,22.48804729032258,25.24423231288093,23.471475603155316,25.696155462645354,31
wind_323611,8,1,26.20666522580645,28.684030036779166,26.258680943808972,26.485967644295364,31
wind_323611,8,2,25.109482516129034,27.641663210885532,26.605792248187768,28.279755782533883,31
wind_323611,8,3,26.982255999999996,26.381129248897423,28.125368391431262,27.58665673693758,31
wind_323611,8,4,28.179337838709678,28.25812757845607,28.835749064106075,26.97309929057496,31
wind_323611,8,5,27.511837709677415,26.724374676031868,25.8060828239327,25.537812635295143,31
wind_323611,8,6,24.895130483870965,26.874160016014685,24.029691857460257,24.126637753571874,31
wind_323611,8,7,23.69944864516129,25.903104804061076,22.161466077918153,24.008697738934202,31
wind_323611,8,8,20.57949041935483,22.75848054593468,21.37524948624072,23.35918797029815,31
wind_323611,8,9,19.149488032258066,20.793238339789266,20.72449064064952,23.934283127651998,31
wind_323611,8,10,19.238659096774192,23.49781467691112,20.120683967576117,22.21598787441543,31
wind_323611,8,11,17.481974451612903,20.78309597532583,19.92451306425781,24.720326149819588,31
wind_323611,8,12,15.896383483870968,24.900894409572622,17.18561350943243,22.25341984991265,31
wind_323611,8,13,14.129332290322582,22.046034366340077,16.65484842329649,24.646565377106107,31
wind_323611,8,14,13.180824870967744,19.17387532590643,15.651414589873971,23.097217444354076,31
wind_323611,8,15,15.777337032258067,22.52716336960502,17.82855651041714,24.11103692786118,31
wind_323611,8,16,14.628529064516126,19.70235644659562,19.079851994803906,24.673013250059906,31
wind_323611,8,17,15.881395290322581,18.989616509580973,19.568616415940998,24.2153647862633,31
wind_323611,8,18,17.848994903225808,19.125098706186005,18.4125218785513,23.92248159816145,31
wind_323611,8,19,17.72454632258065,19.587634041619815,17.90131132523874,21.48493631117779,31
wind_323611,8,20,17.088566354838708,17.492246843862784,18.02733331133527,23.427083804468825,31
wind_323611,8,21,19.205379741935488,20.09910731857541,19.3611088593446,25.48141945085253,31
wind_323611,8,22,20.09887029032258,21.702806139812157,19.907629267935587,24.579457156963926,31
wind_323611,8,23,19.90770958064516,22.398987658546858,18.1997233624129,20.84392042934529,31
wind_323611,9,0,18.687536966666663,22.701995585542182,17.883952727895235,20.920694746579358,30
wind_323611,9,1,19.372526600000004,23.2818554500536,21.91053126078928,24.242424969462835,30
wind_323611,9,2,22.55206133333333,24.813819066560306,25.332592553899488,26.77013637231988,30
wind_323611,9,3,25.27759583333333,29.125527809208386,28.74020600235302,29.429520086635364,30
wind_323611,9,4,26.434684233333336,30.207805191035618,28.5282866384765,27.933038644209596,30
wind_323611,9,5,25.668552333333334,27.610281756771542,28.141665798461677,28.54114398176609,30
wind_323611,9,6,26.456956366666667,26.313490870408426,28.238645127453918,29.291969032328893,30
wind_323611,9,7,25.944292500000003,25.545561671544068,29.14280687440036,30.239975363299582,30
wind_323611,9,8,25.86128503333333,25.156321514534888,31.353752910078715,30.671939605492476,30
wind_323611,9,9,29.088903933333334,26.93733718909434,29.645428131241896,29.958052410284264,30
wind_323611,9,10,26.8388998,27.720601506860085,27.596910343594043,29.84763922222138,30
wind_323611,9,11,25.497821333333334,27.873087207869922,26.685659811487977,26.497668200515882,30
wind_323611,9,12,23.895098,27.266659962044958,24.729555043684787,25.20566352472338,30
wind_323611,9,13,16.663543933333333,21.716993152727827,20.747384830238033,25.567336542367332,30
wind_323611,9,14,13.969141400000002,21.6299216074083,17.705205824783217,26.335962414969742,30
wind_323611,9,15,14.582843200000003,24.35207427839608,16.726770048487396,26.63561276148922,30
wind_323611,9,16,15.017637466666667,23.899447069146735,16.98526875884461,27.162898222278635,30
wind_323611,9,17,16.207196066666665,25.68180394455502,17.430540232453904,27.75477075636525,30
wind_323611,9,18,15.403713866666669,23.620801042127326,17.398348774442944,26.6612705855914,30
wind_323611,9,19,15.3315987,23.875009018271175,18.611248093353698,28.90331167791212,30
wind_323611,9,20,15.8939368,25.36037716440645,18.07735442782263,27.39647472614107,30
wind_323611,9,21,15.21972506666667,25.443072844348485,16.277671103845645,26.275539929522413,30
wind_323611,9,22,13.197242966666664,23.756786934468252,15.954593787224809,26.013199806504762,30
wind_323611,9,23,13.977894299999999,18.44006748437693,15.900752552939325,24.852540973911832,30
wind_323611,10,0,30.59022429032258,29.090924527217712,36.143529988796146,29.88503779165568,31
wind_323611,10,1,30.776520612903226,29.545351085510024,40.753597054345725,29.699150029425233,31
wind_323611,10,2,33.87909658064516,30.024871456156117,39.788512238024474,29.700806251150667,31
wind_323611,10,3,33.31008190322581,31.740676729422695,38.2951162971176,28.992276766555417,31
wind_323611,10,4,33.79992106451613,30.925094181814178,37.451490055599066,30.66801703273743,31
wind_323611,10,5,32.858685483870964,31.65626072433076,36.95547918295243,31.14465756620536,31
wind_323611,10,6,32.0673029032258,33.09573125964243,34.04718202533706,31.183313624448026,31
wind_323611,10,7,32.50660706451613,33.62728262772915,33.44556980140301,31.030155074501764,31
wind_323611,10,8,30.74554387096774,32.62442204929498,34.73427074020237,30.315189511290235,31
wind_323611,10,9,30.39048367741935,32.282000328380214,36.33889295692542,32.54390973851981,31
wind_323611,10,10,29.641945516129027,30.100490736345073,35.09688071002936,30.862014324163795,31
wind_323611,10,11,30.26866164516129,29.68806225425293,35.54753765812803,30.366251881054044,31
wind_323611,10,12,30.740213612903222,29.337754210155,34.664274477808334,29.291875478284805,31
wind_323611,10,13,27.74785616129033,27.727895327634556,32.587730007392175,28.408085612937857,31
wind_323611,10,14,24.326681903225808,25.71608858505038,29.682730142753716,29.29702367663789,31
wind_323611,10,15,22.09791135483871,22.133840138954252,25.636632294977108,27.124958728348723,31
wind_323611,10,16,22.501022032258067,21.084044106783157,27.542745933345934,25.711194623169412,31
wind_323611,10,17,24.442728354838707,22.575839429545756,30.261773351933567,26.804171768848907,31
wind_323611,10,18,26.082400354838708,24.021885187930284,33.43600797449075,28.261671596984417,31
wind_323611,10,19,27.07748729032258,26.138583323335496,34.92559612108743,28.870316013003453,31
wind_323611,10,20,27.634261548387105,28.323905964194438,33.68712956281022,29.524799946716524,31
wind_323611,10,21,26.041726870967743,27.511663328483248,29.570492918917527,29.7002414256274,31
wind_323611,10,22,27.200741193548385,29.20079049202639,29.557031599229553,29.05713057562893,31
wind_323611,10,23,29.894502903225806,28.73116577194081,34.870132312011236,31.465210019456677,31
wind_323611,11,0,42.035859566666666,32.50347075379895,41.446673441849335,32.59185721768244,30
wind_323611,11,1,38.9927208,34.53411335321618,43.43507298866858,34.12526352172576,30
wind_323611,11,2,36.48138636666666,33.56687331580793,37.29294280927551,31.715599991267343,30
wind_323611,11,3,35.99426353333333,34.13181895661259,38.73646167086439,32.618782532143044,30
wind_323611,11,4,37.73111540000001,32.93234052424933,42.79069299810323,32.556710768290365,30
wind_323611,11,5,41.80879403333335,32.78135771029853,45.48976993350972,33.11428706734142,30
wind_323611,11,6,43.438098,33.053314444815065,45.26150468192555,33.8811622676417,30
wind_323611,11,7,43.530918966666675,34.35954219543585,45.504916548727394,34.08224903325435,30
wind_323611,11,8,44.18761863333334,35.504636411346496,43.89680837893787,33.65155796626073,30
wind_323611,11,9,46.539817099999986,36.50067986390784,45.03209011226148,36.02304017978648,30
wind_323611,11,10,45.32449436666666,36.31918829847366,43.192953195810745,36.972749345483564,30
wind_323611,11,11,44.17589266666667,35.94546321995463,41.829347130608674,36.19207111720144,30
wind_323611,11,12,42.247199200000004,35.13625010272793,41.26888498851279,36.758140574432396,30
wind_323611,11,13,41.52413993333333,36.1039900096355,43.07282719028726,36.05458133187382,30
wind_323611,11,14,39.515780166666666,35.96756897086107,44.44806925928332,35.859480796405606,30
wind_323611,11,15,39.31321256666667,34.97786217415249,42.13855649632095,35.93462945160477,30
wind_323611,11,16,37.704986133333335,34.93143144237042,39.91871522962915,35.90362056024822,30
wind_323611,11,17,35.184313733333326,33.91172588065651,38.421650661714764,36.071635948328584,30
wind_323611,11,18,35.15514043333334,33.504515662636386,39.71043119431104,36.20569421090919,30
wind_323611,11,19,36.987917233333334,34.22360546885611,39.41653974317376,33.69532515749827,30
wind_323611,11,20,35.927706333333326,33.706487121420906,38.876644233313435,32.409583651954556,30
wind_323611,11,21,36.50334673333334,32.37119013476222,37.943897550299496,29.388325661010615,30
wind_323611,11,22,35.659282866666665,30.925545508868893,38.72887873855088,30.896410507736782,30
wind_323611,11,23,38.97161403333334,30.70135432461259,40.174343037828656,31.395613270712573,30
wind_323611,12,0,46.60518609677419,37.72128214083457,44.84356038411164,37.29355256360962,31
wind_323611,12,1,43.57742070967742,37.28209373959176,42.13091212740258,36.61561008739175,31
wind_323611,12,2,43.66078622580646,38.02695220693291,42.658128053943855,36.97662844114633,31
wind_323611,12,3,47.61288903225806,37.895445891754065,41.54266484866938,36.48446096784122,31
wind_323611,12,4,47.43853612903226,36.69028809081667,44.38142648439206,38.237470909674755,31
wind_323611,12,5,49.686297612903225,36.43146863369396,47.372398084846076,37.43412285219068,31
wind_323611,12,6,48.74132664516128,36.28277131892423,44.3564440949656,37.62011808066719,31
wind_323611,12,7,46.73527967741935,36.821280900438694,45.7213999162021,36.48103180669901,31
wind_323611,12,8,45.644222870967745,37.616539083811645,43.62226161267999,35.846460987766115,31
wind_323611,12,9,45.19694538709677,35.49336358459316,45.265363064625824,37.09944544554075,31
wind_323611,12,10,43.44579525806452,35.56519559728343,43.67591178388013,35.93760419736252,31
wind_323611,12,11,39.938055096774185,34.83884567542669,39.95853829635865,33.98974479776969,31
wind_323611,12,12,39.449872967741925,35.127859310156595,39.65455994264976,34.080918953433525,31
wind_323611,12,13,38.01541606451613,35.34181822492589,38.19806555908366,33.257373153470084,31
wind_323611,12,14,34.7529860967742,33.789010305997735,38.85030812311126,34.05250451706446,31
wind_323611,12,15,32.2015824516129,34.37347833172335,38.2586623296453,36.01751999628894,31
wind_323611,12,16,33.55984751612903,36.80413660552597,36.32388157422344,35.4321413629903,31
wind_323611,12,17,35.949815838709675,37.305403674747275,37.62444997589902,35.92064579492883,31
wind_323611,12,18,35.94306235483871,35.22613900302955,38.2871959833145,36.422690613225996,31
wind_323611,12,19,38.16867316129033,36.08157179637737,38.30101276167582,35.91894422341615,31
wind_323611,12,20,41.64038658064516,35.70460945493648,39.546266030294106,35.60167684641467,31
wind_323611,12,21,39.836678322580646,35.876285103467566,41.922425594480956,37.123670656667336,31
wind_323611,12,22,43.43430819354838,36.93800641609055,42.14362649278854,37.00550264975678,31
wind_323611,12,23,45.62060432258065,37.76222448306264,44.40680507953807,37.59869179062683,31
wind_323614,1,0,46.06022870967742,43.764126579081505,46.512298349497094,41.71432656814918,31
wind_323614,1,1,45.43546590322581,43.334807500122096,47.05669851785837,42.595443911971884,31
wind_323614,1,2,45.3124353548387,42.28229587194033,46.672155032054754,41.9653286516326,31
wind_323614,1,3,44.799191451612906,41.05537500141565,42.94324214485308,40.43151577018467,31
wind_323614,1,4,42.40821780645161,40.16897691326066,43.49623140960274,40.87003966655365,31
wind_323614,1,5,40.63113554838711,37.854638686956015,44.5987515569018,40.019872806158965,31
wind_323614,1,6,44.705286451612906,37.85779965613253,44.27359421832902,39.929517095090965,31
wind_323614,1,7,39.05901964516129,37.15061085400247,43.05133665191424,40.07376189958628,31
wind_323614,1,8,38.40536693548386,34.2179204159034,44.00867869504242,41.06392929106054,31
wind_323614,1,9,40.83855119354839,34.63177419883742,45.836597037068685,42.14529842364747,31
wind_323614,1,10,41.364240806451605,36.361753115497365,45.957090246112635,40.7708656554375,31
wind_323614,1,11,43.459295806451614,37.93774331230651,46.68156582628376,41.27532904389542,31
wind_323614,1,12,40.053040419354836,35.72665807242406,47.2508802325853,39.84026358230897,31
wind_323614,1,13,36.42274319354838,34.12263323994803,48.06259445742022,39.40414381546138,31
wind_323614,1,14,31.579938967741935,33.68037509925926,45.44955315100996,38.295187976760815,31
wind_323614,1,15,29.931694806451613,33.75689348726946,39.940706289697374,35.2521188979743,31
wind_323614,1,16,30.44136377419355,35.69484732007053,40.5108565235188,36.197892663008446,31
wind_323614,1,17,29.008888354838707,33.19871616046448,37.6165133310397,34.070273657790445,31
wind_323614,1,18,27.13524735483871,30.843707608288625,38.38549699228393,36.36642098884066,31
wind_323614,1,19,28.65629922580645,35.34458143305553,38.17403153068973,35.9564250305211,31
wind_323614,1,20,31.30324812903226,34.94724789397198,41.9784722018637,38.61865357098356,31
wind_323614,1,21,37.840463064516136,38.05280019066316,42.46319386336187,38.37396318688106,31
wind_323614,1,22,38.06907635483871,39.27974650484898,38.925304792458675,37.28153934215618,31
wind_323614,1,23,43.39589722580644,39.49141214460272,41.43959108003574,38.29299448658553,31
wind_323614,2,0,37.97135751724138,37.74714601594519,40.49171725468692,37.0839044031539,29
wind_323614,2,1,36.357886551724135,39.280151111162695,41.599682130331715,39.060843981059556,29
wind_323614,2,2,37.974255482758615,38.21718226339243,45.352597116355916,39.41935356388166,29
wind_323614,2,3,40.63231034482759,38.83149301801312,45.08874776628702,40.07444528947246,29
wind_323614,2,4,37.495880620689654,36.888318631361315,45.16375142885208,40.497481992905755,29
wind_323614,2,5,35.27414562068965,35.31201189536863,45.16803931814175,41.70822506994865,29
wind_323614,2,6,40.99552334482759,38.578421621008765,46.96140919765574,40.395086964121624,29
wind_323614,2,7,39.421273379310335,38.734247719348275,42.25070904953281,40.46601401565673,29
wind_323614,2,8,35.81326934482758,34.22168785248151,40.35524327633008,39.56607153471284,29
wind_323614,2,9,43.17787844827586,41.014282665805524,45.05008486897783,41.11359481030085,29
wind_323614,2,10,40.823589999999996,37.929386466923816,44.44262219725838,39.373519067891685,29
wind_323614,2,11,41.87823634482759,40.161793115263194,44.61567399422811,40.02810511115792,29
wind_323614,2,12,40.02911989655173,37.87236811838683,46.101776287275605,40.46174379150962,29
wind_323614,2,13,40.32932720689655,38.12313490920572,45.48449939429128,40.397479798046675,29
wind_323614,2,14,37.69279144827586,38.339539294785574,46.13182190787539,43.70631721867289,29
wind_323614,2,15,37.472037689655174,38.15750923321352,44.82289270723918,42.52511114325114,29
wind_323614,2,16,33.95240293103448,37.68957558631363,44.3920296639827,41.42105848394849,29
wind_323614,2,17,30.27272720689655,37.413856007392425,43.65311250586961,41.19797695911776,29
wind_323614,2,18,31.461001862068965,38.5815215771521,43.07308967569291,40.578286760833215,29
wind_323614,2,19,30.41351779310345,37.688209507699646,40.420355087124776,38.210906460756405,29
wind_323614,2,20,32.69004993103449,39.07399878937305,38.68057131478931,37.703461571786214,29
wind_323614,2,21,32.576864310344824,38.81469259268894,39.22739571281619,37.64323217724507,29
wind_323614,2,22,32.96672927586207,37.24736823284812,40.42021382802702,39.61501754793173,29
wind_323614,2,23,36.13351120689655,37.08212531224356,40.6829654219638,40.14079490036255,29
wind_323614,3,0,41.68268745161289,38.33426497091774,47.12149877043816,44.128512968127,31
wind_323614,3,1,45.386828677419345,41.684326662196504,49.41856733625319,43.3976867292769,31
wind_323614,3,2,44.696445258064514,40.90829901626925,52.89126626292553,42.06439716792241,31
wind_323614,3,3,43.339356354838706,37.43763240760009,51.09429704279275,43.433793094206415,31
wind_323614,3,4,46.817651258064515,40.847911932220086,50.297252897833935,42.91326090496672,31
wind_323614,3,5,49.059550516129036,42.17202732022582,49.18367461230333,42.72599742552754,31
wind_323614,3,6,50.246769129032266,42.738919642847186,45.505806989540794,40.41287265891783,31
wind_323614,3,7,51.30101322580646,39.331403557844766,48.40037049596241,40.58771485977729,31
wind_323614,3,8,47.11061338709677,37.711592232847266,49.22267052334061,39.251356667201634,31
wind_323614,3,9,42.37106448387097,36.18770173020605,45.76796535924377,40.71317238260566,31
wind_323614,3,10,39.37804706451614,35.599770825305306,45.0082338209669,37.100626666724224,31
wind_323614,3,11,34.94513851612903,35.37759538295705,47.024086395681444,36.31068763815412,31
wind_323614,3,12,38.179737870967735,34.25478256940703,48.407557092025854,36.54495353408517,31
wind_323614,3,13,36.500869032258066,36.65491929620669,45.37790744121763,37.082304320490834,31
wind_323614,3,14,33.21016822580645,36.63102364113662,45.35956017979631,38.674457764728345,31
wind_323614,3,15,33.43394716129031,35.27058730677294,44.419225679425786,39.069378475016656,31
wind_323614,3,16,32.83948074193548,34.79816144759565,47.69061311141935,39.87123897355662,31
wind_323614,3,17,32.27816593548387,36.02568777178788,45.681428143506814,39.12342365316013,31
wind_323614,3,18,33.64492551612903,36.91720855611662,43.4927425050355,39.2440689985186,31
wind_323614,3,19,34.95389522580645,36.13443592763678,44.69394895088931,38.97128867795434,31
wind_323614,3,20,34.38307458064516,36.777682288832786,44.85732853565177,38.139836173731304,31
wind_323614,3,21,34.06293125806451,36.15784536705297,45.76797100385497,40.70978823346134,31
wind_323614,3,22,33.69201222580645,36.999628725550096,43.306953937861444,41.18072068801674,31
wind_323614,3,23,37.03417638709678,37.85411525017576,42.25930852329017,39.84814207305183,31
wind_323614,4,0,35.28165906666666,34.15482661951346,35.21790946437872,32.293142613739946,30
wind_323614,4,1,37.18546593333333,35.59367315949039,40.93815089996432,32.652405775871294,30
wind_323614,4,2,44.05760156666667,33.30281848085961,45.28532214780471,35.67227453599527,30
wind_323614,4,3,44.89035443333333,35.276292391536266,49.8224523760159,35.24830548229606,30
wind_323614,4,4,40.453585200000006,32.44625533243875,48.50629072806745,33.18562083349049,30
wind_323614,4,5,39.36429450000001,31.609281110955113,45.63093241154665,33.89928918187819,30
wind_323614,4,6,42.57072836666667,34.31197250138057,45.45107355445239,34.45791420941015,30
wind_323614,4,7,40.38447536666667,33.64459433868169,44.63212077034152,36.26179293108213,30
wind_323614,4,8,38.179636033333324,34.95415485971761,42.31179966725856,37.066357314803184,30
wind_323614,4,9,39.36576186666665,33.30095612402489,43.811723387241564,40.025334434702174,30
wind_323614,4,10,37.1588836,34.939324966450336,42.80181868956247,38.51169845737103,30
wind_323614,4,11,35.30389786666667,36.32633133892254,43.76819118270543,39.89397841429669,30
wind_323614,4,12,33.228170166666665,34.945885671260434,40.64261257656666,40.73382369540682,30
wind_323614,4,13,33.022170433333336,35.833138039856834,38.513826633707644,40.06898808813604,30
wind_323614,4,14,34.116561000000004,36.589004698488395,38.47069154766509,37.388778298992264,30
wind_323614,4,15,30.9020257,33.2624598731297,41.498822860803436,36.502775549657116,30
wind_323614,4,16,31.8461123,32.059266139751394,40.91752472298267,35.04107918699273,30
wind_323614,4,17,29.370353233333336,33.26460298454296,41.860351564358766,35.88562901683779,30
wind_323614,4,18,30.27148553333333,34.4709760431858,46.73461573721828,36.46077916304215,30
wind_323614,4,19,30.932982400000004,34.59382503748712,46.4569929680644,38.15034743591134,30
wind_323614,4,20,28.749962233333335,33.557602484860624,46.67082267707015,36.84576692387525,30
wind_323614,4,21,33.32325176666667,34.02279086153317,46.5465664443855,39.603448369558336,30
wind_323614,4,22,31.883519966666665,35.58874684577268,36.99463299284445,35.16227058654878,30
wind_323614,4,23,34.951245300000004,37.84163754824737,38.54960122552229,35.25789467168379,30
wind_323614,5,0,16.552799290322582,22.053938181038816,22.135216030657997,28.27764667098027,31
wind_323614,5,1,20.904321645161286,26.834505958482406,22.22348804325403,24.29707523992342,31
wind_323614,5,2,21.883642258064516,25.537463649832247,24.11568788355707,26.998894681451144,31
wind_323614,5,3,21.27110816129032,19.759159483755322,24.72860481282148,28.85384688561635,31
wind_323614,5,4,27.957718838709674,32.628522665256966,28.864659425789082,30.728202158783603,31
wind_323614,5,5,22.558360967741933,27.476258083425517,27.815280450123954,30.981968050493872,31
wind_323614,5,6,27.32453774193548,33.411062926961385,29.455553244516445,32.69429880559688,31
wind_323614,5,7,25.20635358064516,33.64226026328629,25.775910363702337,27.133104791728844,31
wind_323614,5,8,21.490889419354843,28.360780903104096,31.061078542965667,37.31610963713807,31
wind_323614,5,9,23.271992354838712,31.87168317972249,27.13401716705705,33.3383556546796,31
wind_323614,5,10,22.94969690322581,30.42346166402956,24.28208949850709,30.305853786906432,31
wind_323614,5,11,22.818910354838714,30.248476631356734,21.656259548817115,30.259167605860984,31
wind_323614,5,12,18.40194451612903,30.083119217550614,19.003233751259565,28.393073879348613,31
wind_323614,5,13,17.61201341935484,30.87608091533467,20.71468704388471,33.06392999338128,31
wind_323614,5,14,17.84464387096774,29.02819131584747,18.501544569603034,29.352745279386564,31
wind_323614,5,15,12.943458870967739,25.966065938262446,19.138637095140624,30.932167532329835,31
wind_323614,5,16,12.491752548387096,23.730967522676032,17.62792315829923,29.8924872669477,31
wind_323614,5,17,14.173944967741933,23.96505712122121,18.595631117095042,26.15744630540516,31
wind_323614,5,18,14.308172258064515,25.100648392672298,19.08681199366362,26.722594141436737,31
wind_323614,5,19,14.37229641935484,22.714813440462205,19.843508168762,26.6122280967801,31
wind_323614,5,20,12.020121967741936,20.88109577754784,19.061254008268016,27.40503857670931,31
wind_323614,5,21,13.044533516129032,23.119996437885785,18.6184693651346,27.483461275936403,31
wind_323614,5,22,13.408088612903226,21.59356847060463,18.79973839855186,27.181241749617843,31
wind_323614,5,23,14.152462161290321,23.304845974551938,18.80631642658838,26.80559597082262,31
wind_323614,6,0,20.744853700000004,27.16085022793909,20.81458775220942,23.829627929377835,30
wind_323614,6,1,25.29119896666667,28.86538045496552,24.7545590012938,25.69320955876461,30
wind_323614,6,2,25.6504163,26.904441444479797,26.638993146003873,26.825479562768,30
wind_323614,6,3,26.754194799999997,30.251782989648657,29.209338981256487,28.885532478648717,30
wind_323614,6,4,26.755593500000007,25.233328681984442,32.12132424205309,26.86362963956625,30
wind_323614,6,5,27.65456913333333,25.628611675712584,32.30842530419271,27.44244951845696,30
wind_323614,6,6,28.47917936666666,28.244904618677282,29.59854162788641,26.405650135874325,30
wind_323614,6,7,30.780106866666664,32.94403955277067,31.00262120638734,28.724381612811335,30
wind_323614,6,8,29.393825733333333,31.81088751714231,33.58597040545121,33.16656072189376,30
wind_323614,6,9,30.570038200000003,33.260489727210086,30.98149605383513,31.70226431415228,30
wind_323614,6,10,25.093047599999995,29.466176565274537,27.251815929259752,29.258951912464934,30
wind_323614,6,11,18.204249933333337,24.05528999703657,22.631447161104905,25.379209300075924,30
wind_323614,6,12,12.2392513,17.76123061051277,19.81671879325327,28.128447983266454,30
wind_323614,6,13,13.2126305,16.59462344847885,18.467381610036643,27.878627614969353,30
wind_323614,6,14,16.1483362,22.838815298611426,20.910506196619693,27.66054495647318,30
wind_323614,6,15,16.366659466666665,17.588129327595798,22.115837519375493,29.130264452684223,30
wind_323614,6,16,23.25347156666667,27.335884894393033,25.97287210724273,29.71195398618967,30
wind_323614,6,17,21.367617100000004,23.27095424916079,30.688893106157465,33.306051292686384,30
wind_323614,6,18,21.18351316666667,24.730799625895028,31.245591673760124,33.951089827226596,30
wind_323614,6,19,25.53052763333333,30.147716419189834,34.09284590654682,36.05884186128885,30
wind_323614,6,20,24.5781478,32.71090548458221,34.53669435410567,35.695564126429396,30
wind_323614,6,21,24.1780346,29.98433138580647,28.348074284283893,33.391558561624585,30
wind_323614,6,22,19.168804133333328,28.057062164979175,27.079932149316093,31.88088911224892,30
wind_323614,6,23,18.143757266666668,27.541260402122287,24.421956480746058,30.61576217332191,30
wind_323614,7,0,12.545546193548388,20.570556848837963,14.964426636420153,24.006519963079484,31
wind_323614,7,1,11.773127258064516,22.570660622906775,18.09463226482394,24.275804471381782,31
wind_323614,7,2,13.046930451612903,17.42860050412846,18.759432048687017,22.22024288227982,31
wind_323614,7,3,15.001688935483871,20.407048205991156,21.311072487363337,21.236445051470213,31
wind_323614,7,4,19.33899464516129,20.510103878871426,21.97743938732402,22.992013865378876,31
wind_323614,7,5,18.194236741935487,21.73518032012564,19.47597688180826,22.11622717420937,31
wind_323614,7,6,18.8159764516129,21.641378222291454,16.525236643898346,17.119308828989347,31
wind_323614,7,7,18.836260806451612,20.191201886544455,17.925430305787522,17.665435361426734,31
wind_323614,7,8,17.004135161290325,18.621773595205774,17.2818308405902,16.782665398007808,31
wind_323614,7,9,16.86818848387097,19.768015097338406,18.30439021713169,16.516131990845825,31
wind_323614,7,10,12.708073741935484,14.641441744555069,18.881733246826276,15.897676776902296,31
wind_323614,7,11,9.622709483870967,11.637577603191936,15.767979556251344,17.759611051261846,31
wind_323614,7,12,7.090554903225806,10.672804307266304,13.10612808028837,17.827258080132193,31
wind_323614,7,13,6.061233096774194,10.467975042565163,10.155832771611966,14.197996544905985,31
wind_323614,7,14,6.7058110322580635,12.801189526670225,11.919559482890683,16.980097851659156,31
wind_323614,7,15,8.159366193548388,14.98173507354318,12.816702629554364,18.07516209649218,31
wind_323614,7,16,9.072997322580646,16.102305797420332,14.467793748563734,19.168343607083553,31
wind_323614,7,17,10.711302193548388,18.541386413803142,16.038835936783748,21.902671177213126,31
wind_323614,7,18,11.20221041935484,17.553535955913365,15.37444787246642,21.622559785696925,31
wind_323614,7,19,13.608184322580646,20.408773791650734,18.5276817640325,26.00455388313273,31
wind_323614,7,20,11.037238322580645,16.63631080986901,19.718174262760456,28.435350881051058,31
wind_323614,7,21,11.726225645161287,18.750770026023044,18.949892328433727,28.36697019163434,31
wind_323614,7,22,8.036979677419355,13.343543312944865,16.43724279537769,24.368899402339085,31
wind_323614,7,23,7.293928064516131,13.36374384183629,13.808445166180242,22.374793088261786,31
wind_323614,8,0,12.809571483870968,15.48114438480805,15.9248893380281,21.71983138202038,31
wind_323614,8,1,18.012026548387094,21.908189182949037,21.503629448500604,26.134832875555343,31
wind_323614,8,2,21.870600387096776,23.71347573773811,25.007219448106955,28.47573333880083,31
wind_323614,8,3,21.714349032258063,24.4419855699867,26.379679524339057,28.80977457936312,31
wind_323614,8,4,24.907847709677423,30.388298354158913,30.31627264364044,29.829591048292073,31
wind_323614,8,5,25.370181774193547,29.614724347264104,30.249981532752145,30.34365729625655,31
wind_323614,8,6,26.210252064516123,30.117368803728635,29.332309362875964,27.407290557032944,31
wind_323614,8,7,24.747011354838715,27.171545303802255,24.792692531780656,25.150275500287787,31
