Time,wind_323596,wind_323608,wind_323693,wind_323751,wind_24204,wind_323617,wind_323625,wind_323626,wind_323690,wind_323706,wind_323713,wind_323604,wind_323605,wind_323606,wind_323614,wind_323696,wind_323719,wind_24146,wind_323574,wind_323611,wind_323609,wind_323673,wind_323753
2019-01-01 00:00:00+00:00,0.000000,98.632463,0.000000,77.073921,26.849144,118.930826,116.803555,122.256871,27.933471,93.822844,15.194361,75.692142,62.661815,80.646065,66.293955,106.460893,65.793872,3.887035,185.269005,72.824353,17.229800,40.687720,74.214274
2019-01-01 01:00:00+00:00,1.095488,67.608774,1.035791,78.400000,28.803011,117.787696,115.112271,85.620628,39.303319,93.900000,14.776696,45.897833,48.074715,48.345378,39.438351,107.658601,48.468934,5.655930,221.663894,87.130223,24.019955,50.943912,78.132457
2019-01-01 02:00:00+00:00,7.970873,100.496550,6.787447,78.400000,29.651560,121.034593,114.768780,124.384760,54.260505,93.888925,16.136067,64.388479,69.530634,61.499412,66.360895,126.081900,58.120483,10.931780,226.368494,88.979477,33.707625,72.503431,79.900000
2019-01-01 03:00:00+00:00,20.000000,100.500000,15.000000,78.400000,28.378990,122.496970,118.100000,126.000000,36.967404,93.900000,16.039652,60.795458,65.207751,72.558708,81.947031,91.172546,72.370484,11.458812,229.640781,90.265727,34.500000,61.260299,79.900000
2019-01-01 04:00:00+00:00,20.000000,100.500000,15.000000,78.400000,30.000000,119.581710,118.100000,126.000000,39.968457,93.900000,16.200000,63.856977,91.834188,92.313223,100.961279,124.639494,76.149192,11.480472,229.895516,90.365856,34.500000,66.140997,79.900000
2019-01-01 05:00:00+00:00,20.000000,100.236838,15.000000,78.400000,30.000000,120.509228,117.999233,125.181855,45.920842,93.900000,16.200000,80.448247,100.255795,97.500000,106.500000,207.390673,77.700000,11.600000,230.957257,90.783199,34.500000,68.751700,79.303167
2019-01-01 06:00:00+00:00,20.000000,100.500000,15.000000,78.400000,30.000000,122.701935,111.694411,126.000000,52.295497,93.900000,16.200000,81.000000,100.500000,97.500000,106.500000,215.200000,77.700000,11.600000,231.000000,90.800000,34.500000,67.531461,79.900000
2019-01-01 07:00:00+00:00,20.000000,100.500000,15.000000,78.400000,30.000000,123.331622,118.100000,122.177911,52.398031,93.900000,16.200000,78.514365,99.223124,97.500000,106.500000,192.513569,77.248937,11.600000,231.000000,90.800000,34.424094,27.968859,79.900000
2019-01-01 08:00:00+00:00,20.000000,100.500000,15.000000,78.400000,30.000000,122.451498,118.100000,126.000000,55.400000,93.900000,16.200000,81.000000,91.236715,97.500000,106.500000,171.141500,75.310203,11.600000,231.000000,90.800000,34.466283,9.611653,79.900000
2019-01-01 09:00:00+00:00,20.000000,100.500000,15.000000,78.400000,30.000000,125.000000,118.100000,126.000000,55.400000,93.900000,16.200000,81.000000,96.085447,97.500000,106.500000,197.960872,76.431571,11.175585,231.000000,90.800000,33.845924,26.800328,79.900000
2019-01-01 10:00:00+00:00,20.000000,100.500000,15.000000,78.400000,30.000000,125.000000,118.100000,126.000000,55.400000,93.900000,16.200000,81.000000,33.682768,96.601315,37.715846,127.899548,26.548346,6.369409,231.000000,90.800000,33.944373,73.782554,79.900000
2019-01-01 11:00:00+00:00,18.470179,100.500000,14.204461,78.400000,30.000000,125.000000,118.076628,126.000000,55.400000,93.900000,16.200000,45.336454,36.528219,7.303703,38.823828,113.086562,34.083266,11.458015,231.000000,90.800000,34.500000,74.000000,79.900000
2019-01-01 12:00:00+00:00,12.455611,100.500000,9.699455,78.400000,30.000000,125.000000,117.359373,126.000000,55.400000,93.900000,16.200000,49.272893,44.112193,37.317053,38.495420,152.341321,34.549427,11.600000,231.000000,90.800000,34.500000,74.000000,79.900000
2019-01-01 13:00:00+00:00,10.507613,100.500000,8.210764,77.068172,30.000000,125.000000,115.879193,126.000000,55.400000,93.900000,16.200000,81.000000,99.859798,97.500000,105.627611,215.137206,77.531941,11.600000,230.729279,90.693587,34.500000,74.000000,79.900000
2019-01-01 14:00:00+00:00,8.449495,98.646342,6.803757,73.601128,30.000000,125.000000,101.975927,123.149834,55.400000,93.168322,16.200000,81.000000,99.263178,97.500000,104.946038,215.012436,77.543239,11.245438,229.241218,90.108669,34.500000,73.998348,79.900000
2019-01-01 15:00:00+00:00,6.443991,98.292645,5.250277,74.973016,29.997045,124.849358,82.872418,123.234782,55.400000,92.951703,16.200000,81.000000,100.403774,97.500000,106.460162,215.200000,77.691237,9.262224,223.168878,87.721793,34.393304,73.998941,79.900000
2019-01-01 16:00:00+00:00,4.368444,93.758074,3.588456,75.144771,30.000000,118.523850,52.242001,112.999524,55.334537,86.494224,16.200000,80.977042,99.935469,97.500000,105.973148,215.188118,77.677074,10.063541,226.278581,88.944135,34.451802,74.000000,79.900000
2019-01-01 17:00:00+00:00,5.497638,71.615764,4.363732,75.424273,29.507067,56.055983,48.175789,89.970102,39.469570,81.999655,16.029871,80.972560,100.187785,96.959142,106.264001,215.200000,77.700000,7.898026,204.466568,80.370409,33.947945,74.000000,79.567752
2019-01-01 18:00:00+00:00,7.780575,78.561628,6.135221,76.566288,28.550408,46.414626,60.958899,98.520065,25.925532,85.328342,15.682493,80.915230,99.436938,96.259245,105.273219,215.139972,77.662586,5.957469,157.678352,61.979196,32.142058,73.871998,77.416509
2019-01-01 19:00:00+00:00,7.505016,76.891312,5.846137,73.074952,26.081676,64.394790,69.892585,99.978826,29.075657,90.282702,15.865636,61.734114,64.730812,66.058608,68.475324,171.026512,68.407584,4.515624,137.517600,54.054537,28.557844,73.193584,75.679737
2019-01-01 20:00:00+00:00,5.861350,57.144979,4.686516,61.260978,27.822095,84.005832,55.404761,77.863448,35.221582,84.322684,15.921931,46.912222,51.528637,41.270760,55.597782,130.980249,62.145713,4.672823,134.124578,52.720830,31.152594,73.498778,74.531332
2019-01-01 21:00:00+00:00,2.804505,39.670815,2.222369,35.770351,26.453229,83.483027,40.078010,48.720793,30.460743,68.582317,15.850631,71.993549,79.682415,71.428165,83.950233,196.722176,74.827511,4.748223,137.702236,54.127113,30.725053,73.241206,76.031957
2019-01-01 22:00:00+00:00,2.373442,28.582556,1.876567,28.251446,23.959807,63.689464,39.500275,38.274964,21.859773,60.472929,11.788848,48.728764,53.637682,47.729987,55.785539,141.084902,57.483664,5.475026,121.424489,47.728760,30.453033,72.375873,68.150288
2019-01-01 23:00:00+00:00,1.331862,14.988677,1.010692,15.758181,16.419273,43.393396,18.297974,21.890936,15.548952,32.489773,7.213654,35.736046,37.310380,45.791567,37.506343,108.610218,38.311612,4.013661,75.674886,29.745799,21.412314,58.031987,48.314584
2019-01-02 00:00:00+00:00,1.180555,11.238669,0.899550,9.276827,11.398690,38.847913,12.383308,16.575295,11.913328,21.728753,6.689810,27.661755,25.171135,43.951704,24.631440,80.325815,23.258810,3.226328,55.613204,21.860082,16.199010,44.856973,33.293665
2019-01-02 01:00:00+00:00,0.423484,3.328220,0.307240,2.745215,6.292627,19.193509,4.183569,5.218527,6.784703,8.255747,3.073332,26.853872,23.741898,45.270514,23.705287,73.698553,22.641322,1.888339,37.424931,14.710752,9.841804,28.043792,18.398482
2019-01-02 02:00:00+00:00,1.059754,4.929897,0.773002,2.228090,6.632794,20.741596,8.279948,8.613492,6.744541,13.666054,2.831838,20.001953,18.059065,31.480105,16.439538,56.773677,15.134408,1.286195,47.343865,18.609623,9.243519,29.050013,20.078650
2019-01-02 03:00:00+00:00,1.226589,4.338495,0.926009,2.638324,4.683496,14.552542,8.315223,6.773310,4.238190,11.742388,2.547290,18.771596,15.711940,38.805659,13.633948,53.099066,12.053832,1.157789,47.031019,18.486652,6.403266,25.753003,21.928137
2019-01-02 04:00:00+00:00,0.721273,3.912704,0.543282,0.842228,2.255777,10.804178,6.024278,5.878917,3.201390,9.405717,1.726112,21.036247,17.622437,35.564346,15.810225,57.065186,14.326267,0.512713,29.547317,11.614270,3.449774,16.190159,12.669892
2019-01-02 05:00:00+00:00,0.365047,3.444439,0.270544,0.000000,2.221757,12.512529,4.283391,4.931041,3.490921,8.192313,1.530045,26.458790,21.377794,32.214282,18.638262,69.556748,16.944673,0.653823,27.434941,10.783951,4.274448,16.630766,12.261073
2019-01-02 06:00:00+00:00,0.022598,0.000000,0.022312,0.000000,0.414859,1.564243,0.000000,0.000000,0.002799,0.000000,0.379407,23.635712,18.129484,28.948734,14.919194,62.863093,13.050187,0.045795,13.595170,5.343902,0.897736,11.780341,6.054406
2019-01-02 07:00:00+00:00,0.027897,0.000000,0.033720,0.000000,0.463244,0.030589,0.000000,0.000000,0.000000,0.000000,0.000000,21.345810,14.384550,28.495959,10.807496,55.017086,8.668997,0.105064,5.866528,2.305977,0.955829,12.419702,1.140340
2019-01-02 08:00:00+00:00,0.000000,0.000000,0.000000,0.000000,0.333117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.920955,13.427064,22.795517,9.860311,52.984770,9.160271,0.035855,3.181730,1.250654,0.910578,12.493716,0.000000
2019-01-02 09:00:00+00:00,0.096153,0.000000,0.119931,0.000000,0.126905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.619385,11.377163,22.437182,8.323242,48.119316,7.375430,0.000000,0.519711,0.204285,0.613516,12.068852,0.000000
