Time,wind_323596,wind_323608,wind_323693,wind_323751,wind_24204,wind_323617,wind_323625,wind_323626,wind_323690,wind_323706,wind_323713,wind_323604,wind_323605,wind_323606,wind_323614,wind_323696,wind_323719,wind_24146,wind_323574,wind_323611,wind_323609,wind_323673,wind_323753
2019-01-01 00:00:00+00:00,0.0,100.5,0.0,78.4,30.0,125.0,118.1,126.0,32.728956950501214,93.9,16.2,81.0,41.70327016969971,84.91600807946598,63.31898150895465,35.61535593841508,49.61249847199766,5.805761907737875,156.0565467722264,61.34170756241626,10.028920692838655,35.076185447325486,36.83091511044655
2019-01-01 01:00:00+00:00,0.06311413422236085,75.59685786237769,0.3068118306444511,78.4,30.0,125.0,118.1,81.52389413564575,55.4,93.9,16.2,47.75297752888401,36.37415631762586,39.87745078174406,24.65156810012234,67.72867101121386,17.818990682193462,9.754389674918254,231.0,90.8,17.326894962755404,53.101999182900876,52.54013372311073
2019-01-01 02:00:00+00:00,5.007233283093698,100.5,6.9325932984658785,78.4,30.0,125.0,118.1,126.0,55.4,93.9,16.2,81.0,62.20189340751509,58.57191336841955,57.932960551341694,103.38372416025788,33.358634194923724,11.6,231.0,90.8,34.5,74.0,79.9
2019-01-01 03:00:00+00:00,20.0,100.5,15.0,78.4,30.0,125.0,118.1,126.0,44.30726254929052,93.9,16.2,81.0,53.41349725683486,78.961194796672,86.79717364094604,30.910214395852247,36.172402042771935,11.6,231.0,90.8,34.5,64.192660246213,79.9
2019-01-01 04:00:00+00:00,20.0,100.5,15.0,78.4,30.0,125.0,118.1,126.0,46.387089649666585,93.9,16.2,81.0,100.5,97.5,106.5,49.45749288280176,59.18019694306037,11.6,231.0,90.8,34.5,74.0,79.9
2019-01-01 05:00:00+00:00,20.0,100.5,15.0,78.4,30.0,125.0,118.1,126.0,41.21403451347025,93.9,16.2,81.0,100.5,97.5,106.5,193.6553741010172,77.7,11.6,231.0,90.8,34.5,74.0,79.9
2019-01-01 06:00:00+00:00,20.0,100.5,15.0,78.4,30.0,125.0,118.1,126.0,55.4,93.9,16.2,81.0,100.5,97.5,106.5,215.2,77.7,11.6,231.0,90.8,34.5,74.0,79.9
2019-01-01 07:00:00+00:00,20.0,100.5,15.0,78.4,30.0,125.0,118.1,126.0,55.4,93.9,16.2,81.0,100.5,97.5,106.5,118.98431576741874,77.7,11.6,231.0,90.8,34.5,19.399451907720376,79.9
2019-01-01 08:00:00+00:00,20.0,100.5,15.0,78.4,30.0,125.0,118.1,126.0,55.4,93.9,16.2,81.0,100.5,97.5,106.5,215.2,77.7,11.6,231.0,90.8,34.5,3.527597958292229,79.9
2019-01-01 09:00:00+00:00,20.0,100.5,15.0,78.4,30.0,125.0,118.1,126.0,55.4,93.9,16.2,81.0,100.5,97.5,106.5,215.2,77.7,11.6,231.0,90.8,34.5,33.00357889215696,79.9
2019-01-01 10:00:00+00:00,20.0,100.5,15.0,78.4,30.0,125.0,118.1,126.0,55.4,93.9,16.2,81.0,9.34627569011625,97.5,53.814177219781385,88.3978863246312,5.291699791157391,11.6,231.0,90.8,34.5,74.0,79.9
2019-01-01 11:00:00+00:00,20.0,100.5,15.0,78.4,30.0,125.0,118.1,126.0,55.4,93.9,16.2,35.4883942358345,17.166922380787305,1.3026263855713949,36.20137889305255,94.92787083254913,13.187498284829147,11.6,231.0,90.8,34.5,74.0,79.9
2019-01-01 12:00:00+00:00,12.006188816732289,100.5,10.568182183145284,78.4,30.0,125.0,118.1,126.0,55.4,93.9,16.2,40.9163201924929,27.28006754613436,30.53391466000751,31.093117509069796,136.3367865582414,10.09157971249243,11.6,231.0,90.8,34.5,74.0,79.9
2019-01-01 13:00:00+00:00,9.285519041682699,100.5,8.33645528837362,69.68867642429917,30.0,125.0,118.1,126.0,55.4,93.9,16.2,81.0,100.5,97.5,106.5,215.2,77.7,11.6,231.0,90.8,34.5,74.0,79.9
2019-01-01 14:00:00+00:00,6.207111768187206,100.5,6.457693200208815,44.88283216679535,30.0,125.0,117.15751480970094,126.0,55.4,93.9,16.2,81.0,100.5,97.5,106.5,215.2,77.7,11.6,231.0,90.8,34.5,74.0,79.9
2019-01-01 15:00:00+00:00,3.9477238771979555,100.5,4.41817801383011,47.52385406085626,30.0,125.0,88.81531548971462,126.0,55.4,93.9,16.2,81.0,100.5,97.5,106.5,215.2,77.7,11.6,231.0,90.8,34.5,74.0,79.9
2019-01-01 16:00:00+00:00,2.0431829257913297,100.5,2.456153579130782,47.545128691135034,30.0,125.0,44.63373669409942,118.41391566146683,55.4,82.1640011398286,16.2,81.0,100.5,97.5,106.5,215.2,77.7,11.6,231.0,90.8,34.5,74.0,79.9
2019-01-01 17:00:00+00:00,3.294036374093629,71.28750452902369,3.25559521460477,50.98018142578347,30.0,73.95704718511725,38.533194144137205,87.42745381010896,51.32739384784799,56.552431494633225,16.2,81.0,100.5,97.5,106.5,215.2,77.7,11.6,207.98773342348758,81.7544856920029,34.5,74.0,79.22870370562435
