Time,wind_323596,wind_323608,wind_323693,wind_323751,wind_24204,wind_323617,wind_323625,wind_323626,wind_323690,wind_323706,wind_323713,wind_323604,wind_323605,wind_323606,wind_323614,wind_323696,wind_323719,wind_24146,wind_323574,wind_323611,wind_323609,wind_323673,wind_323753
2020-01-01 00:00:00+00:00,20.000000,63.878221,15.000000,59.298473,12.053633,91.918709,95.349689,93.099629,32.312042,93.085453,10.129391,16.580919,22.098501,20.713666,21.676464,53.103490,31.512977,1.332766,140.499172,55.226514,11.412689,32.548634,68.170345
2020-01-01 01:00:00+00:00,20.000000,78.884152,15.000000,76.364822,13.323982,119.605150,103.084870,98.401202,47.655893,93.598020,15.408250,22.695848,28.492166,35.484557,27.313848,78.491718,40.953457,2.166930,147.332345,57.912454,13.820809,62.592845,63.401064
2020-01-01 02:00:00+00:00,20.000000,45.390288,15.000000,63.362388,22.137852,108.873190,52.161520,58.145671,42.492436,86.783292,14.743191,32.376162,35.482736,24.559676,36.966143,89.787496,46.189294,2.008406,125.375311,49.281724,16.328988,46.874323,65.971063
2020-01-01 03:00:00+00:00,20.000000,53.351000,15.000000,63.470516,28.072297,115.996166,58.024074,66.029219,45.728196,90.007166,15.071426,47.947499,52.514194,12.769198,47.529282,140.250344,52.152653,1.682843,95.189101,37.416322,16.171001,54.576991,54.240975
2020-01-01 04:00:00+00:00,20.000000,35.373175,15.000000,57.268169,26.066062,105.185852,44.466164,56.705488,32.232981,83.548545,13.649634,52.370179,55.910928,0.028968,47.824313,169.736890,47.814557,1.595215,163.452420,64.248830,20.689942,66.191021,70.314475
2020-01-01 05:00:00+00:00,20.000000,40.720093,15.000000,70.857959,28.140180,89.383219,67.489961,80.374600,33.327777,88.669066,15.012944,52.957492,53.401935,0.000000,49.797902,153.610627,62.124543,1.394184,119.177449,46.845508,14.583896,47.737675,67.983879
2020-01-01 06:00:00+00:00,20.000000,34.983738,15.000000,68.116361,23.591873,68.656772,49.702838,79.385643,24.352625,82.670008,11.577989,25.503376,35.662880,0.000000,38.475358,73.414899,49.554201,1.181599,145.422448,57.161724,14.259885,48.878838,77.524223
2020-01-01 07:00:00+00:00,20.000000,42.298329,15.000000,62.369238,28.052307,82.590740,52.250316,92.900718,30.094164,85.984160,15.560911,45.687099,54.537149,0.249523,60.421963,122.278945,72.082952,1.971185,205.669832,80.843380,23.109460,65.660110,75.673060
2020-01-01 08:00:00+00:00,20.000000,43.313089,15.000000,73.433447,28.456252,82.620400,66.531223,93.298131,33.059767,91.141111,14.823615,54.771507,57.311859,0.000000,61.033146,146.617543,72.506699,2.276205,217.129563,85.347898,25.698854,71.294145,77.211693
2020-01-01 09:00:00+00:00,20.000000,67.728757,15.000000,69.533268,27.408164,81.876852,61.863996,104.774264,30.848937,90.002861,14.813301,63.502416,71.146346,34.422080,74.581031,182.885899,74.637890,2.100758,175.840425,69.118228,26.993467,71.931860,76.316409
