Time,wind_323596,wind_323608,wind_323693,wind_323751,wind_323784,wind_24204,wind_323617,wind_323625,wind_323626,wind_323690,wind_323706,wind_323713,wind_323820,wind_323822,wind_323604,wind_323605,wind_323606,wind_323614,wind_323696,wind_323719,wind_24146,wind_323574,wind_323611,wind_323609,wind_323673,wind_323753,wind_323790,wind_323818
2023-01-02 19:00:00+00:00,0.000000,2.288001,0.000000,0.000000,0.102586,2.744362,5.562529,1.202812,3.802941,1.832148,6.326544,1.332657,7.004764,6.581177,19.752550,25.009294,12.536830,25.094509,61.774096,28.630528,0.465244,49.323856,19.387905,3.324850,18.380078,15.191086,22.468502,22.953282
2023-01-02 20:00:00+00:00,0.000000,2.066779,0.000000,0.000000,0.000000,0.392269,0.334507,1.281690,3.192410,1.226819,5.604190,0.943326,5.981167,3.135672,35.235706,40.105554,9.928501,42.033889,95.496044,46.604706,0.149197,31.511468,12.386326,0.998579,11.278085,8.463784,13.547139,16.462008
2023-01-02 21:00:00+00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017273,0.000000,0.000000,0.000000,30.006540,36.205587,14.153588,36.813853,90.430829,44.080659,0.000000,24.299255,9.551395,0.029780,8.637101,10.596933,10.888281,17.288699
2023-01-02 22:00:00+00:00,0.000000,0.000000,0.000000,0.000000,0.210125,0.000000,0.000000,0.000000,0.010480,0.000000,0.373353,0.000000,0.000000,0.000000,24.568018,30.497743,4.540606,31.306250,77.441852,37.347497,0.000000,13.571880,5.334748,0.000000,5.329730,8.420073,5.687584,10.513667
2023-01-02 23:00:00+00:00,0.000000,0.217872,0.000000,0.000000,0.279846,0.000000,1.740448,0.000000,0.603529,0.154904,1.358332,0.000000,0.000000,0.000000,27.859603,40.470115,11.732563,39.358709,96.227078,44.493232,0.000000,3.786453,1.488355,0.000000,5.147654,2.886730,2.189591,2.989826
2023-01-03 00:00:00+00:00,2.072375,0.138867,1.417003,0.000000,0.000000,0.000000,4.275508,0.000000,0.000000,1.481225,0.000000,0.000000,0.000000,3.980680,17.867544,27.088669,11.110990,25.110215,67.849980,29.450470,0.000000,0.000000,0.000000,0.000000,5.788371,0.000000,0.760283,0.000000
2023-01-03 01:00:00+00:00,2.527007,1.541834,1.807004,1.277146,0.000000,0.000000,2.530955,0.000000,2.429250,2.771941,1.278567,0.000000,0.000000,1.372395,19.271297,31.057707,9.318109,29.088933,72.520248,31.693329,0.000000,0.000000,0.000000,0.000000,2.461402,0.000000,0.000000,0.000000
2023-01-03 02:00:00+00:00,1.974532,1.879621,1.537628,8.850543,1.626975,0.000000,5.297021,0.398951,3.772135,3.765307,5.363560,0.616206,1.719852,6.006341,18.693035,27.259937,15.035673,28.770530,60.535888,33.974867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-03 03:00:00+00:00,3.064344,2.814038,2.234875,5.130302,0.612636,0.000000,1.311557,2.946614,2.071901,1.733046,6.290700,0.660629,4.173795,3.367046,11.441738,16.029949,11.898154,16.975216,37.698988,22.019476,0.000000,0.000000,0.000000,0.000000,0.000000,0.020620,0.000000,0.000000
2023-01-03 04:00:00+00:00,2.025876,5.353817,1.443405,5.041882,1.857113,0.088412,4.514552,9.224402,6.516935,2.357430,9.659318,1.127333,10.604182,5.155148,7.491977,11.591125,11.790055,10.703773,30.213725,12.270247,0.000000,0.000000,0.000000,0.000000,0.000000,2.199363,0.000000,1.263766
2023-01-03 05:00:00+00:00,1.607354,3.822979,1.130490,12.055219,14.999950,0.333035,18.664111,16.642588,6.656987,3.474689,19.035173,1.414016,11.800698,18.416187,4.714783,8.448210,9.793860,7.292389,21.709950,8.632629,0.000000,4.271917,1.679178,0.035589,0.000000,3.421943,3.642743,3.667397
2023-01-03 06:00:00+00:00,1.349825,6.022967,0.907480,25.871431,27.225992,0.738221,20.625019,16.758807,5.696760,3.273898,18.641415,1.277996,16.275585,14.314333,2.856844,5.431475,8.605145,4.379865,14.135374,5.904799,0.141513,15.092163,5.932331,0.626655,0.318455,4.072455,14.201235,4.961571
