Time,wind_323596,wind_323608,wind_323693,wind_323751,wind_323784,wind_323825,wind_24204,wind_323617,wind_323625,wind_323626,wind_323690,wind_323706,wind_323713,wind_323820,wind_323822,wind_323604,wind_323605,wind_323606,wind_323614,wind_323696,wind_323719,wind_24146,wind_323574,wind_323611,wind_323609,wind_323673,wind_323753,wind_323790,wind_323818,wind_323821,wind_323839
2024-01-02 04:00:00+00:00,4.062441,17.416531,3.223600,30.140779,25.281885,29.656865,5.375223,12.791958,14.948867,22.189883,6.516251,24.735435,2.622667,13.268524,15.686708,58.478465,65.841191,9.406583,62.313293,169.480557,68.780867,0.469489,45.131492,17.739998,3.192539,16.989851,9.521514,22.020923,17.821624,29.189111,0.000000
2024-01-02 05:00:00+00:00,7.674395,29.454230,5.982691,23.635150,21.617480,29.232271,5.320071,17.078930,31.014151,38.339637,7.105799,39.109632,2.459356,17.251160,20.568057,55.375502,68.172089,29.720503,61.454013,186.194878,69.087483,0.639079,55.706531,21.896766,3.582661,12.594425,13.348696,33.612284,21.567526,19.241232,5.513960
2024-01-02 06:00:00+00:00,5.922635,33.052003,4.448853,20.181079,15.352762,23.003265,5.747524,19.413161,36.090157,48.406744,7.999694,58.927256,2.746766,26.563065,29.221168,66.462187,84.813969,40.233806,78.853106,201.963009,75.108096,0.668940,39.131960,15.381740,3.013449,17.336564,19.185985,26.383189,21.011247,29.405032,5.361274
2024-01-02 07:00:00+00:00,4.579988,44.209637,3.435722,23.412008,20.506586,25.094031,8.510456,24.685408,45.477725,65.645799,8.795680,81.613401,3.001540,24.613541,34.389901,74.015473,95.428459,61.079349,93.075389,208.412315,76.124874,0.561630,15.108950,5.938929,2.832519,19.997613,6.691774,11.473392,5.407127,40.591568,32.292614
2024-01-02 08:00:00+00:00,6.418849,35.145248,4.938516,21.934703,20.754524,20.562145,5.468219,25.575042,23.037325,49.941227,8.134881,59.298796,3.533113,22.590478,36.585223,68.364635,83.575838,41.247119,79.246981,203.245967,75.206020,0.622450,7.659152,3.010611,4.150473,17.926238,1.162804,7.739637,1.130901,47.379327,18.682923
2024-01-02 09:00:00+00:00,7.725981,36.521536,5.702285,23.899720,22.914702,23.689273,10.178480,32.702296,25.199559,48.188865,10.969148,48.249064,3.899969,29.963135,44.729889,74.087043,94.315874,27.511934,88.504673,208.926554,76.089943,0.739760,27.547757,10.828296,4.830128,21.677112,6.224557,20.456430,8.406218,50.380180,13.642538
2024-01-02 10:00:00+00:00,6.946938,37.682339,5.536745,45.954263,33.532531,31.086129,7.835924,42.470475,29.813935,51.713461,17.040802,60.005938,7.671991,46.827312,58.721867,75.070488,96.077094,20.240555,96.803183,209.677573,76.723654,0.902188,59.684862,23.460543,6.308272,19.362734,27.044735,35.257451,28.427083,37.274926,23.679265
2024-01-02 11:00:00+00:00,5.889319,38.799063,5.241353,46.011305,32.071296,41.963895,6.725189,29.538886,32.930618,53.866326,12.946740,61.315177,5.723854,38.989199,48.320857,75.711095,95.749201,19.188768,95.345233,210.564358,76.671904,0.800225,47.985973,18.862019,5.616302,19.911417,23.608523,32.953483,21.060200,29.723187,29.502275
2024-01-02 12:00:00+00:00,19.362981,87.702044,14.516598,54.105310,43.982671,55.968095,9.155820,51.618668,73.950972,119.231775,21.553441,89.018559,9.577048,68.049532,82.881043,78.717872,97.387555,15.395867,101.098801,214.202033,77.445871,0.834879,64.511567,25.357794,5.587252,23.029424,32.067103,38.332852,31.162143,39.892016,43.370047
2024-01-02 13:00:00+00:00,18.930122,98.832697,14.217432,51.422218,31.801311,40.874738,13.226439,76.195669,65.079040,124.039571,24.864723,93.019822,9.875356,82.991764,111.737589,78.671741,97.205284,6.286433,100.764180,213.258954,77.601370,1.096996,58.675891,23.063943,8.100740,25.170854,24.307996,37.987952,25.797909,48.375548,40.200233
