Time,wind_323604,wind_323605,wind_323614,wind_323696,wind_323753
2020-01-01 00:00:00+00:00,16.7061,22.2702,21.8463,45.5263,60.6175
2020-01-01 01:00:00+00:00,22.8890,28.7375,27.5370,67.5741,55.4602
2020-01-01 02:00:00+00:00,32.7076,35.7478,37.2450,77.4800,57.4406
2020-01-01 03:00:00+00:00,48.5210,53.1028,48.0252,121.5170,46.7990
2020-01-01 04:00:00+00:00,52.9722,56.5609,48.3232,147.3841,65.6776
2020-01-01 05:00:00+00:00,53.5627,54.0226,50.3526,133.3387,63.6673
2020-01-01 06:00:00+00:00,25.6864,35.9473,38.7826,63.1393,75.3359
2020-01-01 07:00:00+00:00,46.2383,55.1843,61.1398,105.8758,72.8086
2020-01-01 08:00:00+00:00,55.3460,57.9738,61.7565,127.2498,75.0994
2020-01-01 09:00:00+00:00,64.2979,71.9140,75.3840,159.4166,72.2841
2020-01-01 10:00:00+00:00,62.9950,78.5508,82.0986,164.6615,79.4908
2020-01-01 11:00:00+00:00,59.6155,68.6008,69.3675,156.9882,78.8649
2020-01-01 12:00:00+00:00,42.3546,45.6135,46.0104,107.9270,76.1941
2020-01-01 13:00:00+00:00,53.2808,55.9984,55.6328,132.4063,76.4812
2020-01-01 14:00:00+00:00,62.4933,66.9634,67.5775,156.8873,75.7558
2020-01-01 15:00:00+00:00,56.8050,63.9414,60.1190,153.6166,75.1198
2020-01-01 16:00:00+00:00,57.6985,60.3591,58.0939,147.6762,79.8818
2020-01-01 17:00:00+00:00,43.3840,45.7148,47.8948,101.6921,79.8615
2020-01-01 18:00:00+00:00,43.5768,46.5072,52.7647,93.0574,79.8084
2020-01-01 19:00:00+00:00,51.4758,55.6711,60.3191,115.5193,79.8261
2020-01-01 20:00:00+00:00,52.9979,60.6359,65.8213,123.5921,77.8393
2020-01-01 21:00:00+00:00,47.9795,51.9278,53.5050,115.1808,73.7041
2020-01-01 22:00:00+00:00,70.1513,84.7496,87.7724,173.8626,59.0435
2020-01-01 23:00:00+00:00,76.0070,93.4115,98.9843,194.3835,56.2003
2020-01-02 00:00:00+00:00,75.5166,94.6102,95.4487,202.1892,50.2759
2020-01-02 01:00:00+00:00,78.2058,96.6258,101.6232,206.6399,64.9032
2020-01-02 02:00:00+00:00,68.3132,78.0783,79.2185,166.5856,62.4338
2020-01-02 03:00:00+00:00,76.7858,95.8526,99.4691,202.1047,45.5219
2020-01-02 04:00:00+00:00,79.5124,98.0744,102.7288,210.0679,21.9675
2020-01-02 05:00:00+00:00,78.6150,95.7851,94.5961,207.4442,16.4405
2020-01-02 06:00:00+00:00,78.1180,93.0595,92.5611,205.1144,21.1343
2020-01-02 07:00:00+00:00,63.0693,69.8815,65.5609,155.2305,22.0391
2020-01-02 08:00:00+00:00,53.8520,59.6684,56.5878,122.2890,21.5264
2020-01-02 09:00:00+00:00,52.4839,50.9117,49.0970,108.5614,22.3573
2020-01-02 10:00:00+00:00,42.3402,41.9419,41.9586,78.6575,48.3151
2020-01-02 11:00:00+00:00,39.5822,52.7397,50.6193,89.8565,61.1408
2020-01-02 12:00:00+00:00,36.0585,49.5056,47.7102,89.0293,75.5738
2020-01-02 13:00:00+00:00,36.4373,48.0041,47.7872,85.0785,75.3249
2020-01-02 14:00:00+00:00,44.3400,53.6133,55.0723,93.9301,63.5776
2020-01-02 15:00:00+00:00,23.2724,24.8812,26.2965,45.8604,47.1784
2020-01-02 16:00:00+00:00,23.9448,22.4306,25.9075,38.4072,41.7992
2020-01-02 17:00:00+00:00,17.5581,17.0118,19.7673,28.8521,38.2707
2020-01-02 18:00:00+00:00,18.2229,16.3040,19.3988,25.5796,27.6764
2020-01-02 19:00:00+00:00,18.6512,18.6307,20.6127,27.5001,25.4083
2020-01-02 20:00:00+00:00,27.2747,29.9483,31.0593,39.9810,27.9577
2020-01-02 21:00:00+00:00,48.3217,54.9192,52.8474,80.3755,48.9379
2020-01-02 22:00:00+00:00,58.6958,53.8981,51.5278,95.4166,54.9114
2020-01-02 23:00:00+00:00,53.9315,49.0758,50.7286,77.1882,52.9429
2020-01-03 00:00:00+00:00,72.8829,72.2138,75.3514,127.0162,52.2523
2020-01-03 01:00:00+00:00,79.9613,97.2760,102.6450,207.4524,70.2539
2020-01-03 02:00:00+00:00,79.7247,90.5110,98.6344,192.5028,75.0357
2020-01-03 03:00:00+00:00,80.9736,96.6303,104.2899,201.0549,75.1488
2020-01-03 04:00:00+00:00,80.2167,97.4758,103.1670,208.2204,73.9739
2020-01-03 05:00:00+00:00,79.4451,96.9842,102.0565,208.7720,65.0976
2020-01-03 06:00:00+00:00,79.1265,96.7385,101.6011,208.3925,55.6533
2020-01-03 07:00:00+00:00,78.2800,96.3508,100.1159,207.3062,55.9855
2020-01-03 08:00:00+00:00,78.2479,96.4005,99.5905,207.8728,50.9946
2020-01-03 09:00:00+00:00,75.4025,93.8921,89.1301,201.6969,26.7465
2020-01-03 10:00:00+00:00,72.3076,90.0416,88.6117,187.6651,22.3762
2020-01-03 11:00:00+00:00,47.5902,57.5496,54.3920,118.9921,19.5758
2020-01-03 12:00:00+00:00,39.9710,50.5709,46.4122,105.4438,22.8174
2020-01-03 13:00:00+00:00,51.2823,63.7535,58.9281,134.0043,15.6242
2020-01-03 14:00:00+00:00,42.6204,50.3353,44.0537,106.5283,13.3787
2020-01-03 15:00:00+00:00,44.8742,42.6414,35.9093,97.4121,18.2794
2020-01-03 16:00:00+00:00,34.2289,32.9371,27.0887,74.2702,20.5697
2020-01-03 17:00:00+00:00,34.2907,32.9296,26.6836,76.2530,27.4950
2020-01-03 18:00:00+00:00,28.3427,25.2546,21.1802,58.8667,20.9067
2020-01-03 19:00:00+00:00,20.8686,21.6152,19.0074,45.7597,16.7408
2020-01-03 20:00:00+00:00,17.3866,17.4234,15.3830,36.4930,22.3157
2020-01-03 21:00:00+00:00,17.8551,20.1656,18.5761,40.6247,23.6211
2020-01-03 22:00:00+00:00,16.4416,22.5405,20.1336,47.8446,13.0735
2020-01-03 23:00:00+00:00,34.7937,35.9026,37.6069,82.4627,11.4847
2020-01-04 00:00:00+00:00,30.6682,32.8541,34.8606,65.9183,7.9111
2020-01-04 01:00:00+00:00,37.8226,34.3730,38.7721,73.9089,9.6089
2020-01-04 02:00:00+00:00,21.0490,25.0594,23.8691,53.9720,6.7024
2020-01-04 03:00:00+00:00,20.3632,23.2279,22.5832,50.2516,1.4446
2020-01-04 04:00:00+00:00,17.2551,18.3709,18.2002,43.1542,2.2019
2020-01-04 05:00:00+00:00,8.2177,7.6715,7.6336,19.9201,0.0529
2020-01-04 06:00:00+00:00,2.5774,1.5325,1.5547,5.1680,0.0000
2020-01-04 07:00:00+00:00,0.8551,0.0617,0.0000,0.8515,0.0000
2020-01-04 08:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2020-01-04 09:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.0805
2020-01-04 10:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2020-01-04 11:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.5448
2020-01-04 12:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.6290
2020-01-04 13:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.8490
2020-01-04 14:00:00+00:00,0.0000,0.0000,0.0000,0.0000,4.1203
2020-01-04 15:00:00+00:00,0.7696,0.9503,1.3093,0.8341,4.1758
2020-01-04 16:00:00+00:00,0.7072,0.3779,1.4307,0.1511,4.4189
2020-01-04 17:00:00+00:00,1.2569,1.2033,2.3810,0.5635,6.7283
2020-01-04 18:00:00+00:00,2.5766,2.2958,4.0951,2.2342,3.7592
2020-01-04 19:00:00+00:00,1.2658,1.2387,2.0558,1.6588,12.6147
2020-01-04 20:00:00+00:00,0.2817,0.4254,1.0026,0.6203,12.0468
2020-01-04 21:00:00+00:00,0.4766,1.1814,1.3328,2.3133,8.9524
2020-01-04 22:00:00+00:00,0.6007,1.1944,1.2977,3.0326,16.8784
2020-01-04 23:00:00+00:00,1.3975,1.9141,1.9810,4.4731,20.9877
2020-01-05 00:00:00+00:00,0.5474,0.1847,0.1278,1.8061,19.1095
2020-01-05 01:00:00+00:00,1.4005,1.1439,1.2103,3.0808,33.7727
2020-01-05 02:00:00+00:00,1.3693,0.2573,0.6250,1.1567,25.2826
2020-01-05 03:00:00+00:00,0.6566,0.0144,0.0221,0.6276,22.2276
2020-01-05 04:00:00+00:00,0.0813,0.0000,0.0000,0.0000,16.5265
2020-01-05 05:00:00+00:00,0.5105,0.0025,0.0000,0.1968,17.5313
2020-01-05 06:00:00+00:00,5.5369,2.1956,2.7144,7.4900,19.1107
2020-01-05 07:00:00+00:00,9.5745,5.9964,6.3177,17.0271,27.9415
2020-01-05 08:00:00+00:00,33.7311,34.6943,38.9539,61.7830,35.8308
2020-01-05 09:00:00+00:00,53.2484,57.2961,58.9767,128.2375,35.4955
2020-01-05 10:00:00+00:00,61.5731,64.7634,68.5526,144.9758,38.5509
2020-01-05 11:00:00+00:00,60.3155,57.8271,62.8614,132.9056,45.5755
2020-01-05 12:00:00+00:00,66.9689,67.7816,70.9145,161.1987,38.0099
2020-01-05 13:00:00+00:00,63.1095,65.1186,65.8799,155.2644,47.0386
2020-01-05 14:00:00+00:00,64.4511,65.0252,63.2558,166.1393,49.8725
2020-01-05 15:00:00+00:00,71.0668,70.7901,67.8821,186.2735,35.5628
2020-01-05 16:00:00+00:00,72.3771,69.6080,68.8315,180.2641,43.5233
2020-01-05 17:00:00+00:00,74.6073,76.3522,74.6600,187.3256,48.5608
2020-01-05 18:00:00+00:00,77.4267,84.4936,83.4402,199.7414,37.1958
2020-01-05 19:00:00+00:00,69.9331,69.7419,69.1851,170.6016,33.4733
2020-01-05 20:00:00+00:00,66.1163,62.5629,60.4856,155.6856,31.7583
2020-01-05 21:00:00+00:00,45.5967,44.5933,41.9946,109.8840,19.0659
2020-01-05 22:00:00+00:00,40.9450,34.8021,33.1464,92.4608,11.2318
2020-01-05 23:00:00+00:00,31.0187,23.8621,23.8523,64.6000,3.3317
2020-01-06 00:00:00+00:00,16.6970,11.0263,12.2074,31.6237,0.0000
2020-01-06 01:00:00+00:00,13.8276,8.9306,8.7968,29.5338,0.0000
2020-01-06 02:00:00+00:00,10.9125,8.4219,7.3630,26.0732,0.0339
2020-01-06 03:00:00+00:00,9.4151,4.7756,3.7578,16.8528,0.3954
2020-01-06 04:00:00+00:00,10.5651,4.5421,3.6266,14.6736,0.0000
2020-01-06 05:00:00+00:00,17.2041,8.8569,7.6710,25.4470,2.2955
2020-01-06 06:00:00+00:00,5.3972,1.2331,0.9237,5.8466,1.6908
2020-01-06 07:00:00+00:00,0.0000,0.0000,0.0000,0.0000,4.5290
2020-01-06 08:00:00+00:00,1.0305,0.7121,2.0464,2.5897,9.8102
2020-01-06 09:00:00+00:00,3.2863,1.5576,3.5608,5.5712,10.6332
2020-01-06 10:00:00+00:00,4.0383,4.5105,6.2710,10.8397,13.8598
2020-01-06 11:00:00+00:00,8.7702,7.2783,9.8450,16.3091,22.0944
2020-01-06 12:00:00+00:00,5.3980,5.4155,6.4008,14.9526,20.4958
2020-01-06 13:00:00+00:00,5.0264,7.8970,9.8347,26.1943,21.7506
2020-01-06 14:00:00+00:00,5.7637,13.4001,15.0999,33.0300,37.1410
2020-01-06 15:00:00+00:00,6.3219,12.5664,15.4259,30.6390,63.3072
2020-01-06 16:00:00+00:00,17.9672,14.5593,23.2636,25.7028,77.4711
2020-01-06 17:00:00+00:00,24.3780,16.8069,21.0625,29.0341,79.9000
2020-01-06 18:00:00+00:00,34.8639,38.6277,45.0325,58.0010,79.9000
2020-01-06 19:00:00+00:00,61.5258,55.1182,61.9417,121.9425,79.9000
