Time,wind_323604,wind_323605,wind_323614,wind_323696,wind_323753
2024-01-01 00:00:00+00:00,5.2539,4.0721,3.9941,12.8430,0.9628
2024-01-01 01:00:00+00:00,4.3147,2.4764,3.5535,8.3342,0.0000
2024-01-01 02:00:00+00:00,2.1316,0.9778,0.6218,6.0074,4.3861
2024-01-01 03:00:00+00:00,3.1451,2.7642,1.5493,10.5885,10.9322
2024-01-01 04:00:00+00:00,2.4073,2.2356,1.6021,7.7189,2.8064
2024-01-01 05:00:00+00:00,1.7920,0.0000,0.0000,0.8909,4.0806
2024-01-01 06:00:00+00:00,0.2077,0.0000,0.0000,0.0000,7.2536
2024-01-01 07:00:00+00:00,1.3847,1.3108,0.0000,6.2333,4.1500
2024-01-01 08:00:00+00:00,1.5294,2.6700,1.8339,7.4398,2.1694
2024-01-01 09:00:00+00:00,1.1010,3.2037,3.6821,5.0157,0.0000
2024-01-01 10:00:00+00:00,0.0000,0.0000,0.0000,3.1315,0.0000
2024-01-01 11:00:00+00:00,0.0000,0.0000,0.0000,0.0000,1.3841
2024-01-01 12:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2024-01-01 13:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2024-01-01 14:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2024-01-01 15:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2024-01-01 16:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2024-01-01 17:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2024-01-01 18:00:00+00:00,3.2453,2.8873,3.3105,7.1483,2.7834
2024-01-01 19:00:00+00:00,4.5896,3.8026,4.2847,9.0267,0.0000
2024-01-01 20:00:00+00:00,5.5436,4.7036,6.0884,10.8249,0.2456
2024-01-01 21:00:00+00:00,8.3290,10.3800,10.3754,21.7051,0.0000
2024-01-01 22:00:00+00:00,11.6596,13.6968,13.4151,32.5145,0.0000
2024-01-01 23:00:00+00:00,18.2500,22.8096,22.3393,48.3180,1.7693
2024-01-02 00:00:00+00:00,22.8382,26.1123,26.1821,56.1396,2.0364
2024-01-02 01:00:00+00:00,29.4853,27.8889,27.4371,65.9438,3.9939
2024-01-02 02:00:00+00:00,38.3627,40.6621,40.0137,95.0051,11.5692
2024-01-02 03:00:00+00:00,50.5063,52.3644,48.5597,134.9700,23.7775
2024-01-02 04:00:00+00:00,58.3614,65.7604,62.2153,149.7790,8.1088
2024-01-02 05:00:00+00:00,55.1987,68.1136,61.2782,165.8021,10.9900
2024-01-02 06:00:00+00:00,66.1654,84.7857,78.7629,197.6861,16.4057
2024-01-02 07:00:00+00:00,76.1211,95.5988,93.6120,206.5520,5.3007
2024-01-02 08:00:00+00:00,68.1291,83.5096,79.1915,200.0642,0.0000
2024-01-02 09:00:00+00:00,76.3118,95.1098,88.1526,206.5149,4.6676
2024-01-02 10:00:00+00:00,76.9727,96.1602,99.1399,207.3551,22.0753
2024-01-02 11:00:00+00:00,77.2876,95.8491,96.3084,207.8373,18.3244
2024-01-02 12:00:00+00:00,78.7178,97.3878,101.5201,211.8090,25.5074
2024-01-02 13:00:00+00:00,78.7512,97.2054,101.2988,210.3711,19.2658
2024-01-02 14:00:00+00:00,79.4677,98.5246,103.1340,212.9939,39.2062
2024-01-02 15:00:00+00:00,77.0272,95.1675,93.7005,205.4554,39.6992
2024-01-02 16:00:00+00:00,68.9520,85.3681,83.1075,188.1093,30.2495
2024-01-02 17:00:00+00:00,48.9419,55.5751,56.4558,123.8356,34.8650
2024-01-02 18:00:00+00:00,50.6971,69.4528,67.8573,138.1062,43.9639
