Time,wind_323604,wind_323605,wind_323614,wind_323696,wind_323753
2020-01-01 00:00:00+00:00,17.3779,22.9483,19.7180,44.0500,63.3701
2020-01-01 01:00:00+00:00,23.4128,29.2870,26.7125,54.9429,52.0517
2020-01-01 02:00:00+00:00,33.1364,34.2933,36.3570,80.1572,56.9524
2020-01-01 03:00:00+00:00,48.4873,51.3589,46.3391,126.4030,38.8772
2020-01-01 04:00:00+00:00,51.2639,53.2433,47.1004,147.6798,56.7674
2020-01-01 05:00:00+00:00,51.9341,49.1521,50.8215,143.7435,48.1033
2020-01-01 06:00:00+00:00,28.2101,36.1996,36.8191,60.4106,71.0514
2020-01-01 07:00:00+00:00,50.2610,51.8550,61.5917,106.8528,63.6254
2020-01-01 08:00:00+00:00,54.8163,54.0582,62.2915,136.7421,71.9920
2020-01-01 09:00:00+00:00,63.1183,69.3714,73.6800,165.8669,66.4729
2020-01-01 10:00:00+00:00,64.6115,76.7923,79.9483,167.4331,79.2248
2020-01-01 11:00:00+00:00,58.5697,65.3998,67.9679,164.9823,78.8041
2020-01-01 12:00:00+00:00,41.4556,43.7172,46.5389,107.7399,76.1887
2020-01-01 13:00:00+00:00,52.6553,51.8206,56.7559,139.8130,76.1474
2020-01-01 14:00:00+00:00,60.5126,62.7338,67.4551,170.1698,75.3164
2020-01-01 15:00:00+00:00,54.4449,61.6188,58.1660,161.2577,74.4931
2020-01-01 16:00:00+00:00,55.5471,56.1932,58.1706,161.9805,79.9000
2020-01-01 17:00:00+00:00,42.9365,42.7873,47.7689,114.7055,79.9000
2020-01-01 18:00:00+00:00,44.2723,43.2550,52.9993,106.8084,79.9000
2020-01-01 19:00:00+00:00,52.1978,52.5847,61.1298,124.4571,79.9000
2020-01-01 20:00:00+00:00,54.2132,58.3619,65.3266,132.5898,77.3351
2020-01-01 21:00:00+00:00,48.6143,47.9904,54.5667,126.4424,73.9979
2020-01-01 22:00:00+00:00,71.3874,82.4714,85.2075,186.8270,50.3186
2020-01-01 23:00:00+00:00,77.0571,94.0274,98.3820,201.0328,42.5204
2020-01-02 00:00:00+00:00,76.8473,95.1373,93.6429,204.4040,35.0873
2020-01-02 01:00:00+00:00,78.6708,96.4541,101.8849,208.1800,54.4896
2020-01-02 02:00:00+00:00,70.9440,73.1987,79.9541,174.9894,54.2186
2020-01-02 03:00:00+00:00,78.1061,95.7552,100.6540,205.9562,32.8107
2020-01-02 04:00:00+00:00,79.9249,97.8943,102.7862,211.8957,6.7860
2020-01-02 05:00:00+00:00,78.9566,95.2940,97.3434,209.6915,3.0023
2020-01-02 06:00:00+00:00,78.6540,89.7647,96.5092,208.8620,4.6593
2020-01-02 07:00:00+00:00,65.9029,63.8366,66.4766,168.6018,6.3270
2020-01-02 08:00:00+00:00,59.1524,56.1356,57.6573,121.2460,5.5680
2020-01-02 09:00:00+00:00,57.4586,45.1485,51.6510,114.7965,3.8240
2020-01-02 10:00:00+00:00,47.2600,36.5841,43.1403,84.8414,13.5317
