site,month,hour,mu_a,sigma_a,mu_f,sigma_f,count
solar_323808,6,9,0.0,0.0,0.0,0.0,30
solar_323808,6,10,0.3414779153468736,0.14753955656984016,0.3509542240365976,0.1349698592414359,30
solar_323808,6,11,0.800118575765211,0.3900548996399518,1.0209865797218078,0.32357495839779293,30
solar_323808,6,12,3.220026506563543,1.4204201111722872,3.4240606686952484,1.0880630316699744,30
solar_323808,6,13,5.7145106472510285,2.8224095744230855,6.037096978623845,1.8685923687987394,30
solar_323808,6,14,8.092921569291802,3.7727364690321363,8.022818816165229,2.9518483753318856,30
solar_323808,6,15,9.377401888280222,4.076678392794352,9.959316665249766,3.68692259444598,30
solar_323808,6,16,9.938708037850827,4.790834827653436,10.96603142152568,3.7976509418590148,30
solar_323808,6,17,10.329939430995475,5.245879636343443,10.898937218479789,4.152316471138635,30
solar_323808,6,18,9.902980251234862,4.7869368987954175,10.352288433336557,4.13980120502231,30
solar_323808,6,19,9.029887106703871,4.6958720177340965,8.80687517558611,4.1016321449429665,30
solar_323808,6,20,6.8057226588524395,3.9183636223978455,7.2450769057155116,3.3139174317108697,30
solar_323808,6,21,5.371553728196242,2.956270427094041,6.027679355487611,2.0069760311950406,30
solar_323808,6,22,3.436696350732411,1.4549782043411565,3.6513609147176647,1.2523534698618317,30
solar_323808,6,23,1.1227318298107858,0.4607969200195555,1.1307128692084933,0.401752408520786,30
solar_323808,7,0,0.40242893850964095,0.19378174839944223,0.39468906722031055,0.16431534595366765,31
solar_323808,7,1,0.0,0.0,0.0,0.0,31
solar_323808,7,2,0.0,0.0,0.0,0.0,31
solar_323808,7,3,0.0,0.0,0.0,0.0,31
solar_323808,7,4,0.0,0.0,0.0,0.0,31
solar_323808,7,5,0.0,0.0,0.0,0.0,31
solar_323808,7,6,0.0,0.0,0.0,0.0,31
solar_323808,7,7,0.0,0.0,0.0,0.0,31
solar_323808,7,8,0.0,0.0,0.0,0.0,31
solar_323808,7,9,0.0,0.0,0.0,0.0,31
solar_323808,7,10,0.18361839562107524,0.13472392088783042,0.10788521848433029,0.14670520019839156,31
solar_323808,7,11,0.8373372276563513,0.2851788974565702,1.002012993839902,0.21084025038204476,31
solar_323808,7,12,3.0616752921034496,1.124952401816963,3.1378212140243145,0.8728533257669804,31
solar_323808,7,13,5.982586251776124,1.7393056127240987,6.189266525735524,1.4689840132573135,31
solar_323808,7,14,7.897540991153623,3.564021146002348,8.441228278279088,2.340805270287645,31
solar_323808,7,15,10.102933578783011,3.9689132344750764,9.981243706007128,3.153038650416536,31
solar_323808,7,16,11.219803850458991,3.3302305662158775,10.187948027306149,4.64056677898505,31
solar_323808,7,17,11.554775571840045,3.8398481259773294,10.007702323338586,4.575485030916912,31
solar_323808,7,18,11.259049306032766,3.683870694722296,10.83466575764587,4.275665131740438,31
solar_323808,7,19,10.420132217343815,3.39318410695143,10.172003785825764,3.253166906203152,31
solar_323808,7,20,8.26649290306345,3.3286306217562522,9.034917021427415,2.5705150055771484,31
solar_323808,7,21,6.203213330580075,2.831002802769984,6.721964488012771,1.9837112325509039,31
solar_323808,7,22,3.717372157777045,1.5814558300641521,3.9550184128658956,1.25732221391896,31
solar_323808,7,23,1.2129102378776604,0.52636667080616,1.2947220832576694,0.24195579403538559,31
solar_323808,8,0,0.03644513774035151,0.08526804049336231,0.055734190218437944,0.09609897193132029,31
solar_323808,8,1,0.0,0.0,0.0,0.0,31
