Time,solar_323811,solar_323691,solar_323752
2021-01-04 11:00:00+00:00,0.0,0.0,0.0
2021-01-04 12:00:00+00:00,0.0,0.0,0.0
2021-01-04 13:00:00+00:00,2.6871445108471543,3.169299481470739,2.1374110828112114
2021-01-04 14:00:00+00:00,7.348033347049792,3.6050399129951027,1.7037063036741213
2021-01-04 15:00:00+00:00,4.072484072086168,2.9328968556512893,2.3279770593502196
2021-01-04 16:00:00+00:00,1.6434539663468823,3.668750923831467,2.63708708535692
2021-01-04 17:00:00+00:00,4.698768221736908,20.465438582348245,13.722109014137391
2021-01-04 18:00:00+00:00,0.6868804486511905,22.25093796181675,17.424184077949608
2021-01-04 19:00:00+00:00,1.3708714626489746,19.22800946745995,15.26365385509322
2021-01-04 20:00:00+00:00,2.134216228439135,13.684053370682117,10.8586827232664
2021-01-04 21:00:00+00:00,1.0502897127313082,4.228878481237863,3.35693842724027
2021-01-04 22:00:00+00:00,0.0,0.0,0.0
2021-01-04 23:00:00+00:00,0.0,0.0,0.0
2021-01-05 00:00:00+00:00,0.0,0.0,0.0
2021-01-05 01:00:00+00:00,0.0,0.0,0.0
2021-01-05 02:00:00+00:00,0.0,0.0,0.0
2021-01-05 03:00:00+00:00,0.0,0.0,0.0
2021-01-05 04:00:00+00:00,0.0,0.0,0.0
2021-01-05 05:00:00+00:00,0.0,0.0,0.0
2021-01-05 06:00:00+00:00,0.0,0.0,0.0
2021-01-05 07:00:00+00:00,0.0,0.0,0.0
2021-01-05 08:00:00+00:00,0.0,0.0,0.0
2021-01-05 09:00:00+00:00,0.0,0.0,0.0
2021-01-05 10:00:00+00:00,0.0,0.0,0.0
2021-01-05 11:00:00+00:00,0.0,0.0,0.0
2021-01-05 12:00:00+00:00,0.0,0.0,0.0
2021-01-05 13:00:00+00:00,1.8741737725990828,8.196987334082154,6.456107629256904
2021-01-05 14:00:00+00:00,0.9471354661885407,15.428496837674285,12.35035725003744
2021-01-05 15:00:00+00:00,2.2458348394973484,4.469171884284064,16.287388241927914
2021-01-05 16:00:00+00:00,2.362827300793007,23.239894697716267,18.132567020233335
2021-01-05 17:00:00+00:00,1.8918947440115372,23.527385081081384,18.72813501648342
2021-01-05 18:00:00+00:00,1.8384200063696763,21.41468471000234,17.458232735189625
2021-01-05 19:00:00+00:00,0.9917831018907308,11.478713812569126,14.105725781429012
2021-01-05 20:00:00+00:00,0.687845993376769,13.23571056770624,10.97068630063905
2021-01-05 21:00:00+00:00,0.38534662564014094,4.5238372607616055,2.54113818579808
2021-01-05 22:00:00+00:00,0.0,0.0,0.0
2021-01-05 23:00:00+00:00,0.0,0.0,0.0
2021-01-06 00:00:00+00:00,0.0,0.0,0.0
2021-01-06 01:00:00+00:00,0.0,0.0,0.0
2021-01-06 02:00:00+00:00,0.0,0.0,0.0
2021-01-06 03:00:00+00:00,0.0,0.0,0.0
2021-01-06 04:00:00+00:00,0.0,0.0,0.0
2021-01-06 05:00:00+00:00,0.0,0.0,0.0
2021-01-06 06:00:00+00:00,0.0,0.0,0.0
2021-01-06 07:00:00+00:00,0.0,0.0,0.0
2021-01-06 08:00:00+00:00,0.0,0.0,0.0
2021-01-06 09:00:00+00:00,0.0,0.0,0.0
2021-01-06 10:00:00+00:00,0.0,0.0,0.0
2021-01-06 11:00:00+00:00,0.0,0.0,0.0
2021-01-06 12:00:00+00:00,0.0,0.0,0.0
2021-01-06 13:00:00+00:00,2.0237332688076415,7.86421153390815,6.256852636877546
2021-01-06 14:00:00+00:00,1.026115132647935,15.423675576548128,12.238502283288986
2021-01-06 15:00:00+00:00,1.5545445515379437,20.417244245477686,16.23522592518549
2021-01-06 16:00:00+00:00,2.1908228298918164,23.063969799631753,18.303394905305794
2021-01-06 17:00:00+00:00,10.46014820114682,22.267101641672447,18.641608651497616
2021-01-06 18:00:00+00:00,13.938399338200695,18.733102803234488,16.509001059787874
2021-01-06 19:00:00+00:00,10.182592652848626,19.026023667060095,12.741248058455714
2021-01-06 20:00:00+00:00,2.1286332828260743,14.382142418795521,11.202518249462356
2021-01-06 21:00:00+00:00,1.7845281933083361,4.9370745859542895,3.935926275028508
2021-01-06 22:00:00+00:00,0.0,0.0,0.0
2021-01-06 23:00:00+00:00,0.0,0.0,0.0
2021-01-07 00:00:00+00:00,0.0,0.0,0.0
2021-01-07 01:00:00+00:00,0.0,0.0,0.0
2021-01-07 02:00:00+00:00,0.0,0.0,0.0
2021-01-07 03:00:00+00:00,0.0,0.0,0.0
2021-01-07 04:00:00+00:00,0.0,0.0,0.0
2021-01-07 05:00:00+00:00,0.0,0.0,0.0
2021-01-07 06:00:00+00:00,0.0,0.0,0.0
2021-01-07 07:00:00+00:00,0.0,0.0,0.0
2021-01-07 08:00:00+00:00,0.0,0.0,0.0
2021-01-07 09:00:00+00:00,0.0,0.0,0.0
2021-01-07 10:00:00+00:00,0.0,0.0,0.0
2021-01-07 11:00:00+00:00,0.0,0.0,0.0
2021-01-07 12:00:00+00:00,0.0,0.0,0.0
