Time,solar_323809,solar_323808,solar_323848,solar_323811,solar_323810,solar_323812,solar_323813,solar_323814,solar_323815,solar_323833,solar_323834,solar_323840,solar_323847,solar_323691,solar_323806,solar_323752
2024-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 13:00:00+00:00,0.26937446254063996,1.1116664167458536,0.506109307957794,0.6490574044099123,0.6478817927428665,0.8655192888023209,1.7345891448340973,0.4356926002331045,1.1022830688377312,3.292994872217098,3.292994872217098,7.183062198197845,5.253971679164493,0.1019289379655751,0.019536450216436352,0.0533801428901112
2024-01-01 14:00:00+00:00,3.769991496590052,6.595410830249778,4.100885143714557,5.201240491656755,5.201460093851762,8.668025041256682,5.881011135666917,2.872414633872889,3.431549247961082,6.049725899054727,6.049725899054727,9.706966685116088,21.785150880235868,0.24805935432110054,0.11848315732435556,1.097235029600034
2024-01-01 15:00:00+00:00,4.713285660723792,11.872817080736395,6.969082674218976,10.31944342842815,10.32229536709446,10.081081853077306,8.785821937445279,11.75589572819279,1.9154806007209906,1.5434235359878288,1.5434235359878288,13.066629900210183,30.496163879084204,0.9687832130162022,1.1695952978059567,3.5044668917572728
2024-01-01 16:00:00+00:00,13.348041151561857,12.75201862582609,11.7012834119162,11.999254098316774,12.00461396386383,5.942731896555857,9.46070671819594,9.155370237825133,3.013395998970339,1.6403660243860874,1.6403660243860874,7.022983576852306,39.749012768716405,14.089405388309865,6.32735618686108,11.749854105877745
2024-01-01 17:00:00+00:00,10.091624248455702,15.136180192951596,16.165020930226255,3.223811282465785,3.224430040829439,13.919070547860187,13.733548894041341,4.625665684365467,3.7151181934046202,5.094159601355046,5.094159601355046,35.90119482022405,35.8854731192641,3.3122256735932556,3.336310531496978,17.986644077579168
2024-01-01 18:00:00+00:00,12.190075505254352,9.062420561665345,6.301130568405977,14.320546423980366,14.32326340219505,12.223901347390978,13.107631448833445,12.226720155711533,13.19020214810579,13.83950783912195,13.83950783912195,11.359680439711372,62.99858147650528,7.737705705167816,15.19672438513763,11.246468326130323
2024-01-01 19:00:00+00:00,6.4358962106237545,1.7431171553947105,5.098553483947359,12.264658319218801,12.267695184979003,10.106735662483018,6.305396030784842,9.335571414675478,7.765170330562091,7.593148446177988,7.593148446177988,31.498421313302778,39.57000419817953,9.249544694542454,2.6453459189946793,2.5952997899012216
2024-01-01 20:00:00+00:00,1.205970648551415,0.8974145212617415,2.6215001174486066,8.517923972022695,8.522860463562722,6.902319300592635,1.5988482230925676,4.600466197841567,6.037134888312497,2.492793570115652,2.492793570115652,22.261241955287137,6.82660479229756,13.380028841575548,9.69888887899223,10.614614025236222
2024-01-01 21:00:00+00:00,0.2790364219593501,0.3151834328501586,2.6051139348303614,2.10085242080331,2.1152912425313057,1.3992507397887362,0.3180508042062586,1.6520858186417664,1.766917674622091,2.3899968517200825,2.3899968517200825,4.89425979646721,1.4374129474648252,3.623709104717235,2.541957756043281,2.901325667992535
2024-01-01 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:00:00+00:00,0.1867355304319203,0.35605405825271186,1.0268136242294033,4.020986437174099,4.018828972578224,0.36328697612055966,0.3064068126250626,3.747763451179308,2.953678862874811,3.6336179905423713,3.6336179905423713,5.967541833479606,12.365916061294115,8.806662615705498,6.5057054057608275,6.642520579684191
2024-01-02 14:00:00+00:00,7.422048062556558,7.050214244750096,6.613461962910787,1.2827330497797238,1.2826865682266655,2.306140431322379,1.3578153428509434,7.54599003239576,1.188237099744386,9.011531015758163,9.011531015758163,4.725988518254027,5.777382390221396,15.35705433990932,11.46022499828103,12.271949830613215
2024-01-02 15:00:00+00:00,6.007578946919583,9.104739673380958,10.651196104583276,2.7089728811753333,2.7092551322574128,5.1524431916964994,1.6755395332867118,1.8466939022751563,8.823346684214885,12.407020016777741,12.407020016777741,5.463546222206537,11.022825752498855,20.781540011670042,15.078490034752258,16.51499401515366
2024-01-02 16:00:00+00:00,2.691582377970412,9.08666236593275,14.990608646439888,12.984603065262583,12.98938265796214,2.7243839672143806,2.5855861346706464,12.681122725601103,8.06292587840899,10.8994331950716,10.8994331950716,8.150065008742704,8.970626887969708,22.95563245759663,16.82275698215053,18.093915183222578
2024-01-02 17:00:00+00:00,2.3758087848097342,10.884046644386201,31.25392869196843,2.7949525303784255,2.7953116021523647,3.006587463624405,6.154481843129224,6.45614968830801,7.300360785382698,14.895260998211894,14.895260998211894,37.789673556919574,16.368385437025694,24.140306832361926,17.48046196779914,19.205040027494952
2024-01-02 18:00:00+00:00,6.122856184855695,8.52363927878533,46.12444710410969,4.190337788391294,4.192331653822289,3.6361655270893096,9.15181397699001,2.996671428677896,8.243570171312365,14.095237144798068,14.095237144798068,31.14563858522862,9.721422455094297,22.88540199673987,16.63544195223323,18.042543538272852
2024-01-02 19:00:00+00:00,3.1929966656256115,1.6062767300704162,16.250745118532947,10.122537850893814,10.131647745868221,3.3707182689038717,3.7642294333239317,10.08972524107312,11.816320219638067,12.079121968112704,12.079121968112704,30.91504240242341,7.0478219950017875,19.49153731296792,14.037063167264078,15.470089839916367
2024-01-02 20:00:00+00:00,3.41047103527054,1.1589385456536017,12.822700118098764,8.472088998092307,8.477361156645257,1.4175977375926245,1.1146842990251242,8.38338956943709,5.874765185887483,8.73600810073587,8.73600810073587,22.765797383796205,4.691225927862779,13.99716780653046,10.145601613730955,11.08228529180262
2024-01-02 21:00:00+00:00,3.4509413126757127,3.111380454942897,4.731484589652335,2.082535754050268,2.0963100318447667,1.9448704023845411,1.8100713502369496,2.147857122285034,2.4574073300859545,2.380405416494852,2.380405416494852,7.119342815298598,10.551650878510658,4.227065531089756,3.0256058067358245,3.337628058375419
2024-01-02 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 13:00:00+00:00,0.0769294361487679,0.19779708473201862,1.1250284141686913,0.07974003208107865,0.0797371230028349,0.12534903535355624,0.08995090239567151,0.17444812058255607,0.2053656244815339,0.3354873778230392,0.3354873778230392,0.4347042615021459,0.7475464726803457,1.0038509440062762,0.6931055268895384,0.5072992270938022
2024-01-03 14:00:00+00:00,7.125563280134794,0.6424068061173069,43.989499409634575,4.912826289908813,4.912971032320495,8.25237387108994,8.949348618555796,2.1719182064704388,8.994274636563517,0.7593031712249976,0.7593031712249976,15.423624005847568,5.365915691566032,1.5703987210267707,1.5835902255070238,1.3539271445620749
2024-01-03 15:00:00+00:00,1.7616267068500353,1.425496418629865,4.957486730276097,5.678675857132731,5.680076066803433,9.935081874049697,9.90005390931968,2.34049007563476,10.735482360030693,5.643966473409902,5.643966473409902,4.968911941239464,41.995810211958236,20.58624203581398,14.89838017605984,16.224694436360583
2024-01-03 16:00:00+00:00,1.8131772874766736,0.5983201608190372,16.080409051675083,11.79821117959182,11.80342225056706,7.809767555546429,5.8870352043023795,13.54829751320426,9.043022378603514,6.1684314505739435,6.1684314505739435,7.710165436518309,62.653375900077215,23.206857631726276,16.734902552110107,18.420145735303972
2024-01-03 17:00:00+00:00,0.90655154579359,0.3093540741049452,21.65624514009569,1.457184363396143,1.4571316317366854,4.527007228178075,1.330854264493673,1.9746822332953309,5.200774977991794,2.693276321411552,2.693276321411552,3.858977163007585,12.34391064133091,23.928058699097306,17.41500126955928,19.01217785533824
2024-01-03 18:00:00+00:00,1.3783239887341965,0.5052217078870721,13.856053178844935,1.0585123456450254,1.0584739496765985,1.4481641973218855,4.705262210386907,2.259523714451137,1.588290879034386,1.4557878516893872,1.4557878516893872,2.7721964982771423,12.512489844860392,22.514427315133663,16.381763200600485,17.90120351443788
2024-01-03 19:00:00+00:00,0.3845651618199748,0.24271724419194643,4.930901440486705,7.828359929455669,7.836647665200772,0.9309189664501462,0.7649149507644641,8.583503124166961,4.084295891386761,0.36248842628859174,0.36248842628859174,1.4968873865087047,29.596198378521112,19.124835745602276,13.881131302635644,14.958949591224021
2024-01-03 20:00:00+00:00,0.14434708504159238,0.11899145501133866,6.196049647481162,5.714359440665692,5.724732655857246,0.25374868667400063,0.2225550152936358,7.993376970252468,5.158329231948089,0.6379886606698925,0.6379886606698925,1.0025120503636487,37.85586113281987,13.715970333853546,9.920692844038294,10.948079723467082
2024-01-03 21:00:00+00:00,0.19523634790654917,0.05612880641150275,4.123986644932833,0.8168523100120307,0.8237395276905678,0.13131923302670723,0.15696718606206844,1.403112633702663,0.33881845552659895,0.15291932991729473,0.15291932991729473,0.23066112169379124,2.0583054038026227,4.014874286845593,2.937279441762407,0.2848894478186737
2024-01-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 13:00:00+00:00,0.13819320312158134,0.1399193172502617,0.6441992405990498,0.3238676739226632,0.32385587497757906,0.20517921052230162,0.3391594880306353,0.7860684233527669,0.12397306277622035,0.1955724654450761,0.1955724654450761,0.1371561664939935,0.35143479034020014,0.07791587093404148,0.05855492814190937,0.05553756456277021
2024-01-04 14:00:00+00:00,0.17054018813712427,1.4660372466859393,6.7444455679646635,6.505292289885369,6.505645537216649,8.439654855348298,8.791764049951219,7.898297203323107,8.717340364915872,9.300220495742055,9.300220495742055,0.28688203819438873,29.843412268417502,0.6379998023694856,0.3332291818720192,1.10523702917741
2024-01-04 15:00:00+00:00,0.22806597086383745,0.25564678874885804,13.300814689331283,2.8810923553500016,2.881424330166534,6.547166328752704,12.358502378115617,12.250327926170204,0.673730775774882,12.513764395148264,12.513764395148264,1.2246970781037423,2.1940464990318604,15.030548667435799,1.9683388749119677,2.590532711807667
2024-01-04 16:00:00+00:00,2.2799054973513635,7.348647774301253,44.6190976518278,0.8552278442125014,0.8551967853562448,14.302123412436943,14.458842633952539,7.751178368838511,6.5161394042122245,13.537988958010553,13.537988958010553,0.709070171086157,7.877805232938074,11.749211322781335,10.452907416680134,6.491681865924461
2024-01-04 17:00:00+00:00,6.85205689933483,6.23758402272025,121.61617696265373,0.953491550747774,0.9534569441239281,15.156720121485048,15.289585138154944,3.110782680111984,0.649757407427671,2.81043681143658,2.81043681143658,2.91521724199587,28.701284271761516,12.81200072085403,6.9712654358018655,14.174770139516161
2024-01-04 18:00:00+00:00,6.077389426651148,11.553163453632708,62.169563653968844,10.123901275362167,10.13131838308415,14.700068518352094,14.811415942434838,2.3032982432888103,13.572687836292497,14.328933155678973,14.328933155678973,34.38068659831148,65.19809657556452,19.511840067711063,15.9840907238603,9.470588699711627
2024-01-04 19:00:00+00:00,9.918030932202864,11.217758589927278,16.634842724416757,12.565065082271737,12.565365162717779,12.437277094550145,12.762395043052653,12.510055085251034,12.731984460959973,12.581341537055833,12.581341537055833,32.65984510392697,56.92266029908565,19.31626424470353,14.033504336802856,15.342381122841575
2024-01-04 20:00:00+00:00,1.9293628237954161,0.6404833456678861,5.107250630135054,8.734819417168044,8.741451671288173,9.494305433317233,9.52214278348421,4.409790136320006,9.151731380773146,9.334049804021074,9.334049804021074,23.59461501001802,35.66171583604553,13.736891960271993,8.820022858341556,11.114906290615412
2024-01-04 21:00:00+00:00,0.36896882812315457,0.7979373469199401,43.51013551083536,2.965935943328692,2.9790695246318144,3.4142937381247593,3.4909269760159254,2.980769742828804,3.363383839028128,3.331761313110366,3.331761313110366,0.44458554866617905,14.449378201243318,0.5730669947099909,3.3262477507712216,0.4504573042598008
2024-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 13:00:00+00:00,2.4905999593727612,2.3935605901736583,3.721555288096974,4.617156537288566,4.614810294925578,0.9496349518610631,1.3850975504066114,4.339487324079237,1.771351595773608,3.6596269476365904,3.6596269476365904,0.9496685958601493,13.560558844237764,0.9790923794069416,6.66401182606699,7.093063154455283
2024-01-05 14:00:00+00:00,8.955746781576112,0.9340377799801798,25.003768238601644,4.028260311247264,4.028254564827925,6.314850902704988,7.882959167787419,6.652050334505497,4.5753973399427545,1.381515870448863,1.381515870448863,24.10711118754269,5.192780535649951,15.682870165691831,11.64203170986529,12.652895684956466
2024-01-05 15:00:00+00:00,12.624329505221576,12.439053755390805,49.854251034896365,12.266844830611932,12.269427247245476,8.155496337768355,11.649174065729113,4.097166060041264,10.675940232443494,9.994650378638521,9.994650378638521,11.835627372914754,36.79419672638588,21.01791301530713,14.94007486714671,16.327768221841115
2024-01-05 16:00:00+00:00,12.578969655895815,14.522343440223645,19.517386898844777,9.754841559062372,9.758852465899578,2.4941429746875654,4.408480754671189,3.908894550082212,10.224205739069397,11.175370308874786,11.175370308874786,5.004015849678933,12.25032503804725,23.598091026588836,17.267490988566966,18.67552069719912
2024-01-05 17:00:00+00:00,15.285571149304022,15.618183905456954,24.926175130369543,3.4268466077787987,3.4275263212008253,7.635475225244592,12.937762042098697,2.6991502258458477,14.185238603489358,5.856809989916868,5.856809989916868,18.2379039937602,66.41369092786822,24.171027725543414,17.69159199989901,19.41206470409931
2024-01-05 18:00:00+00:00,10.737226872796013,7.434327831774434,20.061716692907904,8.902125279450013,8.908481770658954,11.05030648759408,6.510959080496048,10.751017124539551,8.700980140176712,2.128551827768017,2.128551827768017,26.767942336349453,27.418435843319195,23.070810119451792,17.006305926904506,18.489573349255462
2024-01-05 19:00:00+00:00,4.742264237139237,8.917738339190116,17.293748407470027,7.3490297038118335,7.356622520034281,2.929767624594673,8.502134885087788,9.912970957893707,5.780824507279572,1.6524027907861172,1.6524027907861172,18.925117332519847,12.992999970216589,19.004508933541743,14.561357341320845,15.859899257685191
2024-01-05 20:00:00+00:00,1.3386228721858786,5.53766068259681,36.254257064271,8.228794256270863,8.24166337439682,1.0055798780231595,1.32500518130408,5.991533175575723,2.852362402070252,0.8738326861736894,0.8738326861736894,12.496952069365262,5.6707727566012975,13.542213801303145,10.612596666892188,11.517976867669658
2024-01-05 21:00:00+00:00,1.7447569933108174,4.022538318806157,29.840502555819782,2.598450262224246,2.6108647041958144,2.0486309690661675,0.37588977947828134,2.2047938368764464,0.3076650029475018,0.32244092269786756,0.32244092269786756,8.920240776858288,3.5875052064873776,5.273916521152312,3.7275575468287268,4.214473121553987
2024-01-05 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
